Time (s),UV Hook,UV Tip,UV Lowpoint
1739283721.3513958,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.3522754,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.3532906,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.354276,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.3552675,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.3562615,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.3572595,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.3583264,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.359278,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.3602636,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.3612487,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.3622348,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.3632588,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.364272,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.3652332,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
