Time (s),UV Hook,UV Tip,UV Lowpoint
1739283702.2974718,"[168.50845336914062, 270.3757019042969]","[281.43798828125, 286.9844665527344]","[187.18980407714844, 354.19805908203125]"
1739283702.298263,"[168.50845336914062, 270.3757019042969]","[281.43798828125, 286.9844665527344]","[187.18980407714844, 354.19805908203125]"
1739283702.299258,"[168.50845336914062, 270.3757019042969]","[281.43798828125, 286.9844665527344]","[187.18980407714844, 354.19805908203125]"
1739283702.30023,"[168.50845336914062, 270.3757019042969]","[281.43798828125, 286.9844665527344]","[187.18980407714844, 354.19805908203125]"
1739283702.301217,"[168.50845336914062, 270.3757019042969]","[281.43798828125, 286.9844665527344]","[187.18980407714844, 354.19805908203125]"
1739283702.3022385,"[168.50845336914062, 270.3757019042969]","[281.43798828125, 286.9844665527344]","[187.18980407714844, 354.19805908203125]"
1739283702.3032334,"[168.50845336914062, 270.3757019042969]","[281.43798828125, 286.9844665527344]","[187.18980407714844, 354.19805908203125]"
1739283702.304249,"[168.50845336914062, 270.3757019042969]","[281.43798828125, 286.9844665527344]","[187.18980407714844, 354.19805908203125]"
1739283702.3052828,"[168.50845336914062, 270.3757019042969]","[281.43798828125, 286.9844665527344]","[187.18980407714844, 354.19805908203125]"
1739283702.3062525,"[168.50845336914062, 270.3757019042969]","[281.43798828125, 286.9844665527344]","[187.18980407714844, 354.19805908203125]"
1739283702.307251,"[168.50845336914062, 270.3757019042969]","[281.43798828125, 286.9844665527344]","[187.18980407714844, 354.19805908203125]"
1739283702.3082159,"[168.50845336914062, 270.3757019042969]","[281.43798828125, 286.9844665527344]","[187.18980407714844, 354.19805908203125]"
1739283702.3092434,"[168.50845336914062, 270.3757019042969]","[281.43798828125, 286.9844665527344]","[187.18980407714844, 354.19805908203125]"
1739283702.310214,"[168.50845336914062, 270.3757019042969]","[281.43798828125, 286.9844665527344]","[187.18980407714844, 354.19805908203125]"
1739283702.3112464,"[168.50845336914062, 270.3757019042969]","[281.43798828125, 286.9844665527344]","[187.18980407714844, 354.19805908203125]"
1739283702.3122578,"[168.50845336914062, 270.3757019042969]","[281.43798828125, 286.9844665527344]","[187.18980407714844, 354.19805908203125]"
1739283702.3132334,"[168.50845336914062, 270.3757019042969]","[281.43798828125, 286.9844665527344]","[187.18980407714844, 354.19805908203125]"
1739283702.3142252,"[168.50845336914062, 270.3757019042969]","[281.43798828125, 286.9844665527344]","[187.18980407714844, 354.19805908203125]"
1739283702.3152487,"[168.50845336914062, 270.3757019042969]","[281.43798828125, 286.9844665527344]","[187.18980407714844, 354.19805908203125]"
1739283702.3162224,"[168.50845336914062, 270.3757019042969]","[281.43798828125, 286.9844665527344]","[187.18980407714844, 354.19805908203125]"
1739283702.317208,"[168.50845336914062, 270.3757019042969]","[281.43798828125, 286.9844665527344]","[187.18980407714844, 354.19805908203125]"
1739283702.3182235,"[168.50845336914062, 270.3757019042969]","[281.43798828125, 286.9844665527344]","[187.18980407714844, 354.19805908203125]"
1739283702.3192067,"[168.50845336914062, 270.3757019042969]","[281.43798828125, 286.9844665527344]","[187.18980407714844, 354.19805908203125]"
1739283702.3202608,"[168.50845336914062, 270.3757019042969]","[281.43798828125, 286.9844665527344]","[187.18980407714844, 354.19805908203125]"
