hook_num,trajectory_process,x_max_work,x_max_local,x_min_work,x_min_local,y_max_work,y_max_local,y_min_work,y_min_local,z_max_work,z_max_local,z_min_work,z_min_local,x_mean_work,x_mean_local,y_mean_work,y_mean_local,z_mean_work,z_mean_local,euclidean_max_work,roll_max,pitch_max,yaw_max
11,4,0.383922486984183,-0.241568912829879,-3.74039412372134,-1.10680256273981,1.58954996844921,6.57611495698871,-3.77824847427314,-2.14045457228161,2.15408333780931,1.57129448395836,-5.81877231444207,-3.75594400066375,-3.33411486093795,-0.673366425101025,0.781484501054544,6.28371381385142,-5.36378078830392,0.739073832133434,6.60001537616917,0.135024779004283,0.0136883750228805,4.29620592212743e-07
