Time (s),UV Hook,UV Tip,UV Lowpoint
1739180578.2784355,"[153.6373291015625, 275.28143310546875]","[259.76531982421875, 303.2870178222656]","[319.8289489746094, 373.4533386230469]"
1739180578.2789323,"[153.6373291015625, 275.28143310546875]","[259.76531982421875, 303.2870178222656]","[319.8289489746094, 373.4533386230469]"
1739180578.2796843,"[153.6373291015625, 275.28143310546875]","[259.76531982421875, 303.2870178222656]","[319.8289489746094, 373.4533386230469]"
1739180578.2807045,"[153.6373291015625, 275.28143310546875]","[259.76531982421875, 303.2870178222656]","[319.8289489746094, 373.4533386230469]"
1739180578.2816958,"[153.6373291015625, 275.28143310546875]","[259.76531982421875, 303.2870178222656]","[319.8289489746094, 373.4533386230469]"
1739180578.2826736,"[153.6373291015625, 275.28143310546875]","[259.76531982421875, 303.2870178222656]","[319.8289489746094, 373.4533386230469]"
1739180578.2836852,"[153.6373291015625, 275.28143310546875]","[259.76531982421875, 303.2870178222656]","[319.8289489746094, 373.4533386230469]"
1739180578.2847126,"[153.6373291015625, 275.28143310546875]","[259.76531982421875, 303.2870178222656]","[319.8289489746094, 373.4533386230469]"
1739180578.285704,"[153.6373291015625, 275.28143310546875]","[259.76531982421875, 303.2870178222656]","[319.8289489746094, 373.4533386230469]"
1739180578.2867477,"[153.6373291015625, 275.28143310546875]","[259.76531982421875, 303.2870178222656]","[319.8289489746094, 373.4533386230469]"
1739180578.2876203,"[153.6373291015625, 275.28143310546875]","[259.76531982421875, 303.2870178222656]","[319.8289489746094, 373.4533386230469]"
1739180578.2886481,"[153.6373291015625, 275.28143310546875]","[259.76531982421875, 303.2870178222656]","[319.8289489746094, 373.4533386230469]"
1739180578.289543,"[153.6373291015625, 275.28143310546875]","[259.76531982421875, 303.2870178222656]","[319.8289489746094, 373.4533386230469]"
1739180578.2905333,"[153.6373291015625, 275.28143310546875]","[259.76531982421875, 303.2870178222656]","[319.8289489746094, 373.4533386230469]"
1739180578.2916117,"[153.6373291015625, 275.28143310546875]","[259.76531982421875, 303.2870178222656]","[319.8289489746094, 373.4533386230469]"
1739180578.2925887,"[153.6373291015625, 275.28143310546875]","[259.76531982421875, 303.2870178222656]","[319.8289489746094, 373.4533386230469]"
1739180578.293614,"[153.6373291015625, 275.28143310546875]","[259.76531982421875, 303.2870178222656]","[319.8289489746094, 373.4533386230469]"
1739180578.2945647,"[153.6373291015625, 275.28143310546875]","[259.76531982421875, 303.2870178222656]","[319.8289489746094, 373.4533386230469]"
1739180578.2955306,"[153.6373291015625, 275.28143310546875]","[259.76531982421875, 303.2870178222656]","[319.8289489746094, 373.4533386230469]"
