Time (s),UV Hook,UV Tip,UV Lowpoint
1739180590.2896714,"[436.4521484375, 212.89419555664062]","[607.8651733398438, 295.7136535644531]","[512.111572265625, 364.63043212890625]"
1739180590.290569,"[436.4521484375, 212.89419555664062]","[607.8651733398438, 295.7136535644531]","[512.111572265625, 364.63043212890625]"
1739180590.2915678,"[436.4521484375, 212.89419555664062]","[607.8651733398438, 295.7136535644531]","[512.111572265625, 364.63043212890625]"
1739180590.2925375,"[436.4521484375, 212.89419555664062]","[607.8651733398438, 295.7136535644531]","[512.111572265625, 364.63043212890625]"
1739180590.2935345,"[436.4521484375, 212.89419555664062]","[607.8651733398438, 295.7136535644531]","[512.111572265625, 364.63043212890625]"
1739180590.2945511,"[436.4521484375, 212.89419555664062]","[607.8651733398438, 295.7136535644531]","[512.111572265625, 364.63043212890625]"
1739180590.295541,"[436.4521484375, 212.89419555664062]","[607.8651733398438, 295.7136535644531]","[512.111572265625, 364.63043212890625]"
1739180590.2965379,"[436.4521484375, 212.89419555664062]","[607.8651733398438, 295.7136535644531]","[512.111572265625, 364.63043212890625]"
1739180590.2975998,"[436.4521484375, 212.89419555664062]","[607.8651733398438, 295.7136535644531]","[512.111572265625, 364.63043212890625]"
1739180590.2985554,"[436.4521484375, 212.89419555664062]","[607.8651733398438, 295.7136535644531]","[512.111572265625, 364.63043212890625]"
1739180590.299592,"[436.4521484375, 212.89419555664062]","[607.8651733398438, 295.7136535644531]","[512.111572265625, 364.63043212890625]"
1739180590.3005466,"[436.4521484375, 212.89419555664062]","[607.8651733398438, 295.7136535644531]","[512.111572265625, 364.63043212890625]"
1739180590.3015504,"[436.4521484375, 212.89419555664062]","[607.8651733398438, 295.7136535644531]","[512.111572265625, 364.63043212890625]"
1739180590.3025963,"[436.4521484375, 212.89419555664062]","[607.8651733398438, 295.7136535644531]","[512.111572265625, 364.63043212890625]"
1739180590.3035464,"[436.4521484375, 212.89419555664062]","[607.8651733398438, 295.7136535644531]","[512.111572265625, 364.63043212890625]"
1739180590.3045602,"[436.4521484375, 212.89419555664062]","[607.8651733398438, 295.7136535644531]","[512.111572265625, 364.63043212890625]"
1739180590.3055634,"[436.4521484375, 212.89419555664062]","[607.8651733398438, 295.7136535644531]","[512.111572265625, 364.63043212890625]"
1739180590.306534,"[436.4521484375, 212.89419555664062]","[607.8651733398438, 295.7136535644531]","[512.111572265625, 364.63043212890625]"
1739180590.3075533,"[436.4521484375, 212.89419555664062]","[607.8651733398438, 295.7136535644531]","[512.111572265625, 364.63043212890625]"
1739180590.3085444,"[436.4521484375, 212.89419555664062]","[607.8651733398438, 295.7136535644531]","[512.111572265625, 364.63043212890625]"
1739180590.3095508,"[436.4521484375, 212.89419555664062]","[607.8651733398438, 295.7136535644531]","[512.111572265625, 364.63043212890625]"
1739180590.3106096,"[436.4521484375, 212.89419555664062]","[607.8651733398438, 295.7136535644531]","[512.111572265625, 364.63043212890625]"
1739180590.3115408,"[436.4521484375, 212.89419555664062]","[607.8651733398438, 295.7136535644531]","[512.111572265625, 364.63043212890625]"
1739180590.3126812,"[436.4521484375, 212.89419555664062]","[607.8651733398438, 295.7136535644531]","[512.111572265625, 364.63043212890625]"
1739180590.3135555,"[436.4521484375, 212.89419555664062]","[607.8651733398438, 295.7136535644531]","[512.111572265625, 364.63043212890625]"
