Time (s),UV Hook,UV Tip,UV Lowpoint
1738934423.0927079,"[248.53440856933594, 201.66822814941406]","[427.2704162597656, 276.34930419921875]","[334.6556701660156, 351.6795349121094]"
1738934423.093136,"[248.53440856933594, 201.66822814941406]","[427.2704162597656, 276.34930419921875]","[334.6556701660156, 351.6795349121094]"
1738934423.0939553,"[248.53440856933594, 201.66822814941406]","[427.2704162597656, 276.34930419921875]","[334.6556701660156, 351.6795349121094]"
1738934423.0951188,"[248.53440856933594, 201.66822814941406]","[427.2704162597656, 276.34930419921875]","[334.6556701660156, 351.6795349121094]"
1738934423.0963824,"[248.53440856933594, 201.66822814941406]","[427.2704162597656, 276.34930419921875]","[334.6556701660156, 351.6795349121094]"
1738934423.0973032,"[248.53440856933594, 201.66822814941406]","[427.2704162597656, 276.34930419921875]","[334.6556701660156, 351.6795349121094]"
1738934423.0981364,"[248.53440856933594, 201.66822814941406]","[427.2704162597656, 276.34930419921875]","[334.6556701660156, 351.6795349121094]"
1738934423.0989456,"[248.53440856933594, 201.66822814941406]","[427.2704162597656, 276.34930419921875]","[334.6556701660156, 351.6795349121094]"
1738934423.0999458,"[248.53440856933594, 201.66822814941406]","[427.2704162597656, 276.34930419921875]","[334.6556701660156, 351.6795349121094]"
1738934423.1009066,"[248.53440856933594, 201.66822814941406]","[427.2704162597656, 276.34930419921875]","[334.6556701660156, 351.6795349121094]"
1738934423.101956,"[248.53440856933594, 201.66822814941406]","[427.2704162597656, 276.34930419921875]","[334.6556701660156, 351.6795349121094]"
1738934423.102976,"[248.53440856933594, 201.66822814941406]","[427.2704162597656, 276.34930419921875]","[334.6556701660156, 351.6795349121094]"
1738934423.1039107,"[248.53440856933594, 201.66822814941406]","[427.2704162597656, 276.34930419921875]","[334.6556701660156, 351.6795349121094]"
1738934423.1048942,"[248.53440856933594, 201.66822814941406]","[427.2704162597656, 276.34930419921875]","[334.6556701660156, 351.6795349121094]"
1738934423.1059477,"[248.53440856933594, 201.66822814941406]","[427.2704162597656, 276.34930419921875]","[334.6556701660156, 351.6795349121094]"
1738934423.1069036,"[248.53440856933594, 201.66822814941406]","[427.2704162597656, 276.34930419921875]","[334.6556701660156, 351.6795349121094]"
1738934423.1079004,"[248.53440856933594, 201.66822814941406]","[427.2704162597656, 276.34930419921875]","[334.6556701660156, 351.6795349121094]"
1738934423.10897,"[248.53440856933594, 201.66822814941406]","[427.2704162597656, 276.34930419921875]","[334.6556701660156, 351.6795349121094]"
1738934423.1099265,"[248.53440856933594, 201.66822814941406]","[427.2704162597656, 276.34930419921875]","[334.6556701660156, 351.6795349121094]"
1738934423.11095,"[248.53440856933594, 201.66822814941406]","[427.2704162597656, 276.34930419921875]","[334.6556701660156, 351.6795349121094]"
1738934423.1118941,"[248.53440856933594, 201.66822814941406]","[427.2704162597656, 276.34930419921875]","[334.6556701660156, 351.6795349121094]"
1738934423.1128933,"[248.53440856933594, 201.66822814941406]","[427.2704162597656, 276.34930419921875]","[334.6556701660156, 351.6795349121094]"
1738934423.1139064,"[248.53440856933594, 201.66822814941406]","[427.2704162597656, 276.34930419921875]","[334.6556701660156, 351.6795349121094]"
1738934423.114925,"[248.53440856933594, 201.66822814941406]","[427.2704162597656, 276.34930419921875]","[334.6556701660156, 351.6795349121094]"
1738934423.1159208,"[248.53440856933594, 201.66822814941406]","[427.2704162597656, 276.34930419921875]","[334.6556701660156, 351.6795349121094]"
1738934423.1169133,"[248.53440856933594, 201.66822814941406]","[427.2704162597656, 276.34930419921875]","[334.6556701660156, 351.6795349121094]"
1738934423.1179829,"[248.53440856933594, 201.66822814941406]","[427.2704162597656, 276.34930419921875]","[334.6556701660156, 351.6795349121094]"
1738934423.1189313,"[248.53440856933594, 201.66822814941406]","[427.2704162597656, 276.34930419921875]","[334.6556701660156, 351.6795349121094]"
1738934423.119926,"[248.53440856933594, 201.66822814941406]","[427.2704162597656, 276.34930419921875]","[334.6556701660156, 351.6795349121094]"
1738934423.1209095,"[248.53440856933594, 201.66822814941406]","[427.2704162597656, 276.34930419921875]","[334.6556701660156, 351.6795349121094]"
1738934423.121908,"[248.53440856933594, 201.66822814941406]","[427.2704162597656, 276.34930419921875]","[334.6556701660156, 351.6795349121094]"
1738934423.1229181,"[248.53440856933594, 201.66822814941406]","[427.2704162597656, 276.34930419921875]","[334.6556701660156, 351.6795349121094]"
1738934423.1238816,"[248.53440856933594, 201.66822814941406]","[427.2704162597656, 276.34930419921875]","[334.6556701660156, 351.6795349121094]"
1738934423.1249156,"[248.53440856933594, 201.66822814941406]","[427.2704162597656, 276.34930419921875]","[334.6556701660156, 351.6795349121094]"
1738934423.125936,"[248.53440856933594, 201.66822814941406]","[427.2704162597656, 276.34930419921875]","[334.6556701660156, 351.6795349121094]"
1738934423.1268904,"[248.53440856933594, 201.66822814941406]","[427.2704162597656, 276.34930419921875]","[334.6556701660156, 351.6795349121094]"
1738934423.1278818,"[248.53440856933594, 201.66822814941406]","[427.2704162597656, 276.34930419921875]","[334.6556701660156, 351.6795349121094]"
