x,y,z,roll,pitch,yaw
-690.6121582354061,555.9781493997007,890.0063394753208,-90.28892434342255,45.45048127360113,-4.686399838655369
-693.9062607292865,555.9210386157619,886.5203091817028,-89.37185839473467,31.20502832659788,94.84147362924114
-693.8473520970383,555.0079164961764,885.0143974625992,-90.32779602744672,45.23373412858687,-8.552963632034015
-695.1353504625316,555.1925300308618,883.7237554978374,-89.77325767174648,37.6728533460212,31.699928548630723
-696.0165869046457,554.6544818159673,882.3889547072974,-90.31871196684578,44.896589414406584,-7.838942642171846
-697.3070922240402,554.8232996638429,881.0826330649893,-89.44740912054546,47.365150984813276,70.99710574599466
-697.7629566736446,553.5547436222157,879.8446180211029,-90.30839634187882,44.53472542087304,-7.012121474059116
-699.0498020632025,553.7044927573343,878.527689775279,-89.74318801744948,42.264190139037055,33.71544806741668
-700.0214157880903,553.0637480984512,877.2493980338656,-89.41995042840487,49.3317893850173,72.3139647211711
-700.4512097575865,551.7765617045056,876.0862536605505,-90.05044070932283,69.98259084955947,4.907373266858871
-702.1644417156422,551.626755083406,875.4609914506368,180.0,0.0,0.0
