x,y,z,roll,pitch,yaw
-262.41639425311234,934.1065112635396,893.0278156642776,-90.70446920686656,60.83996037665577,-9.147564451495036
-271.1107310574075,935.520685617113,888.1860706592302,-91.3106700075111,71.3713264975826,-42.14497596458662
-272.9018467966841,937.0719210040285,887.3937325372306,-88.85157164181742,58.03671313620184,98.23031711768398
-272.7366652622984,935.7088880628919,886.5415658910968,-91.2183967944902,70.22953102457649,-34.79790239675591
-274.8004775744084,937.0818988646943,885.6568652685729,-89.74392262119456,42.1608941338912,38.690392241350274
-275.41685068573713,936.5922501790584,884.7913749788702,-90.72336549855652,58.798693528286805,-16.227972630228223
-276.8290518141112,936.9840424976799,883.9058514387419,-90.68010183289988,56.47719366712091,-16.03025055716181
-278.2492685496417,937.3737474733338,882.9322419121852,-89.712618823873,51.23546856615264,38.95309090913786
-278.8670448430288,936.878371112587,882.299305368533,77.95450961730424,89.09214627789663,-155.73690129955241
-279.8827356553717,936.1283491048796,882.3155819684014,-92.17398802427036,80.84380631868267,-13.497314022449709
-281.46296953488854,936.445745585283,882.0592745321546,180.0,0.0,0.0
