x,y,z,roll,pitch,yaw
700.090912651458,-506.3414463430645,334.9482029440426,-73.43887692724795,5.8972393399181655,25.998392181559854
693.0107978210565,-501.87591819875524,340.5793701915201,-73.43887692724795,5.8972393399181655,25.998392181559854
692.5129762837871,-501.01807908016934,342.54493912621655,-73.43887692724795,5.8972393399181655,25.998392181559854
691.7159240473319,-500.3006542745367,344.5669410000943,-73.43887692724795,5.8972393399181655,25.998392181559854
690.7229098533296,-499.41019582881336,343.6513724499343,-73.43887692724795,5.8972393399181655,25.998392181559854
689.8037607427877,-498.6018381610604,344.70818256942897,-73.43887692724795,5.8972393399181655,25.998392181559854
688.7731752312933,-497.7151812345847,344.7692891674997,-73.43887692724795,5.8972393399181655,25.998392181559854
687.8439398288614,-496.97183806042267,345.8315691996168,-73.43887692724795,5.8972393399181655,25.998392181559854
686.7619032557556,-496.3749021767641,346.92729667197335,-73.43887692724795,5.8972393399181655,25.998392181559854
685.5831740750573,-496.311238634247,347.0570363738752,-73.43887692724795,5.8972393399181655,25.998392181559854
684.2581111423242,-496.39963361539753,347.21418719601553,-73.43887692724795,5.8972393399181655,25.998392181559854
