Time (s),UV Hook,UV Tip,UV Lowpoint
1739283208.0558612,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.0567153,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.0576925,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.0587032,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.0598044,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.0607696,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.0618126,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.0627031,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.0637066,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.0646782,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.0657039,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.0666857,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.067733,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.068696,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.0698838,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.070702,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.0716891,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.0726821,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.07375,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.0746572,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.0756397,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.0765555,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.077849,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.0785248,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.079601,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.0805013,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.0815725,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.0824993,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.0836267,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.084501,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.0855494,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.0865178,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.0875866,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.0886524,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.0895097,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.0905168,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.0916831,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.092731,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.0936584,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.0950594,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.0957184,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.0966806,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.0976665,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.0987406,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.0996969,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.1006203,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.1015227,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.1025634,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.1036134,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.1045659,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.1055655,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.10655,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.1075943,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.1085262,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.109547,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.1105525,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.1117556,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.11252,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.1135697,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.1145725,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.115557,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.116602,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.1175811,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.1185234,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.1196303,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.1205454,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.121555,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.122556,"[461.84295654296875, 218.6988525390625]","[622.582275390625, 290.2969665527344]","[529.1109008789062, 356.9087219238281]"
1739283208.1436086,"[538.0689086914062, 217.66273498535156]","[697.2744750976562, 300.2139587402344]","[603.3753051757812, 362.1333312988281]"
1739283208.1443317,"[538.0689086914062, 217.66273498535156]","[697.2744750976562, 300.2139587402344]","[603.3753051757812, 362.1333312988281]"
1739283208.1452513,"[538.0689086914062, 217.66273498535156]","[697.2744750976562, 300.2139587402344]","[603.3753051757812, 362.1333312988281]"
1739283208.14588,"[538.0689086914062, 217.66273498535156]","[697.2744750976562, 300.2139587402344]","[603.3753051757812, 362.1333312988281]"
1739283208.1467218,"[538.0689086914062, 217.66273498535156]","[697.2744750976562, 300.2139587402344]","[603.3753051757812, 362.1333312988281]"
1739283208.147695,"[538.0689086914062, 217.66273498535156]","[697.2744750976562, 300.2139587402344]","[603.3753051757812, 362.1333312988281]"
1739283208.1486104,"[538.0689086914062, 217.66273498535156]","[697.2744750976562, 300.2139587402344]","[603.3753051757812, 362.1333312988281]"
1739283208.1496124,"[538.0689086914062, 217.66273498535156]","[697.2744750976562, 300.2139587402344]","[603.3753051757812, 362.1333312988281]"
1739283208.1506057,"[538.0689086914062, 217.66273498535156]","[697.2744750976562, 300.2139587402344]","[603.3753051757812, 362.1333312988281]"
1739283208.1517437,"[538.0689086914062, 217.66273498535156]","[697.2744750976562, 300.2139587402344]","[603.3753051757812, 362.1333312988281]"
1739283208.1526396,"[538.0689086914062, 217.66273498535156]","[697.2744750976562, 300.2139587402344]","[603.3753051757812, 362.1333312988281]"
1739283208.1536598,"[538.0689086914062, 217.66273498535156]","[697.2744750976562, 300.2139587402344]","[603.3753051757812, 362.1333312988281]"
1739283208.1546273,"[538.0689086914062, 217.66273498535156]","[697.2744750976562, 300.2139587402344]","[603.3753051757812, 362.1333312988281]"
1739283208.1556444,"[538.0689086914062, 217.66273498535156]","[697.2744750976562, 300.2139587402344]","[603.3753051757812, 362.1333312988281]"
1739283208.156617,"[538.0689086914062, 217.66273498535156]","[697.2744750976562, 300.2139587402344]","[603.3753051757812, 362.1333312988281]"
1739283208.1576133,"[538.0689086914062, 217.66273498535156]","[697.2744750976562, 300.2139587402344]","[603.3753051757812, 362.1333312988281]"
1739283208.1586537,"[538.0689086914062, 217.66273498535156]","[697.2744750976562, 300.2139587402344]","[603.3753051757812, 362.1333312988281]"
