x,y,z,roll,pitch,yaw
-274.5850380804943,915.9677892449183,744.7967115760044,-63.11850239612051,23.854957750158402,-21.830771794762757
-280.33695843971236,921.3958544382549,739.0735510381362,-63.11850239612051,23.854957750158402,-21.830771794762757
-280.6271313861957,923.5298330887251,738.2292426963209,-63.11850239612051,23.854957750158402,-21.830771794762757
-281.2171987889172,924.6402007981922,737.3623171837802,-63.11850239612051,23.854957750158402,-21.830771794762757
-281.9582457357456,923.6067252415345,736.4685324104069,-63.11850239612051,23.854957750158402,-21.830771794762757
-282.55288359663433,924.7142834079821,735.668571971814,-63.11850239612051,23.854957750158402,-21.830771794762757
-283.1527095580722,925.8292804575841,734.7867391368643,-63.11850239612051,23.854957750158402,-21.830771794762757
-283.88888538077845,924.7860731842266,733.8981099155759,-63.11850239612051,23.854957750158402,-21.830771794762757
-284.63946394758034,925.9159412755005,733.086298107056,-63.11850239612051,23.854957750158402,-21.830771794762757
-285.7960483909766,924.9499017082809,732.9591604089371,-63.11850239612051,23.854957750158402,-21.830771794762757
-286.5837826232579,928.291953533092,732.6612366551756,-63.11850239612051,23.854957750158402,-21.830771794762757
