epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
120,1679.28,0.55245,1.37908,0.34105,0.84704,0.95259,0.94936,0.96932,0.75649,0.87485,0.85969,0.87086,0.45531,0.68175,1.97572,0.3667,0.84169,8.8219e-05,8.8219e-05,8.8219e-05
121,1692.96,0.54355,1.31944,0.33811,0.85147,0.96503,0.93304,0.97039,0.75755,0.8875,0.85847,0.88175,0.47186,0.70257,1.96128,0.37069,0.85055,8.812e-05,8.812e-05,8.812e-05
122,1708.8,0.55058,1.40259,0.33753,0.85373,0.95349,0.94759,0.97037,0.75158,0.88811,0.88375,0.89981,0.51239,0.69124,1.67488,0.37189,0.84535,8.8021e-05,8.8021e-05,8.8021e-05
123,1723,0.5569,1.38957,0.34473,0.85216,0.96094,0.95873,0.97227,0.74813,0.88385,0.87424,0.88214,0.46999,0.69799,1.86238,0.36967,0.84857,8.7922e-05,8.7922e-05,8.7922e-05
124,1737.38,0.54933,1.39058,0.34199,0.84718,0.95758,0.95015,0.96911,0.75509,0.88205,0.8762,0.89077,0.47561,0.67895,1.86159,0.36654,0.84474,8.7823e-05,8.7823e-05,8.7823e-05
125,1751,0.54872,1.37461,0.33827,0.85301,0.96112,0.95287,0.97219,0.7575,0.88436,0.88324,0.89287,0.48593,0.69336,1.80644,0.3677,0.85561,8.7724e-05,8.7724e-05,8.7724e-05
126,1765.14,0.55717,1.39715,0.34063,0.85538,0.96133,0.94689,0.96937,0.75124,0.90246,0.89054,0.90021,0.49071,0.69278,1.76984,0.36695,0.85484,8.7625e-05,8.7625e-05,8.7625e-05
127,1780.31,0.55846,1.39487,0.34412,0.85785,0.95907,0.95306,0.97633,0.75923,0.88046,0.87686,0.88191,0.47035,0.68716,1.88683,0.36737,0.84625,8.7526e-05,8.7526e-05,8.7526e-05
128,1793.85,0.54266,1.37164,0.33632,0.85105,0.95473,0.94918,0.97572,0.75663,0.874,0.87232,0.87968,0.46631,0.68692,1.92501,0.36653,0.84102,8.7427e-05,8.7427e-05,8.7427e-05
129,1807.24,0.55466,1.36542,0.34278,0.85335,0.95641,0.93202,0.96822,0.75366,0.8839,0.8603,0.88718,0.46281,0.69373,2.00452,0.37021,0.84433,8.7328e-05,8.7328e-05,8.7328e-05
130,1821.59,0.55295,1.42248,0.33954,0.84725,0.95338,0.94835,0.97083,0.75328,0.88486,0.8824,0.89374,0.48135,0.70306,1.87946,0.36658,0.84791,8.7229e-05,8.7229e-05,8.7229e-05
131,1836.21,0.54559,1.39166,0.33327,0.85214,0.95367,0.94744,0.9724,0.75466,0.88831,0.88559,0.89396,0.49354,0.70029,1.76401,0.36937,0.84764,8.713e-05,8.713e-05,8.713e-05
132,1850.39,0.55167,1.37675,0.33655,0.85043,0.95766,0.9461,0.96876,0.7509,0.8747,0.86392,0.86931,0.46066,0.70346,2.00162,0.36783,0.8483,8.7031e-05,8.7031e-05,8.7031e-05
133,1864.47,0.54777,1.38568,0.33694,0.85436,0.95886,0.95588,0.97143,0.75266,0.88712,0.88238,0.89079,0.48535,0.68402,1.79373,0.3653,0.84233,8.6932e-05,8.6932e-05,8.6932e-05
134,1878.44,0.54816,1.38348,0.33338,0.84633,0.95506,0.94171,0.97156,0.75414,0.88618,0.87183,0.89027,0.47952,0.69025,1.925,0.36596,0.85181,8.6833e-05,8.6833e-05,8.6833e-05
135,1892.58,0.55427,1.38674,0.33982,0.85266,0.94745,0.94028,0.97374,0.75843,0.88913,0.87331,0.88954,0.48628,0.69125,1.83615,0.36948,0.85539,8.6734e-05,8.6734e-05,8.6734e-05
136,1906.2,0.55589,1.36658,0.34007,0.85125,0.96885,0.95303,0.97722,0.75631,0.88593,0.87318,0.87611,0.45931,0.69657,1.96298,0.36809,0.85293,8.6635e-05,8.6635e-05,8.6635e-05
137,1921.65,0.55868,1.4085,0.34361,0.85694,0.95763,0.95148,0.97006,0.753,0.89143,0.88202,0.88943,0.47859,0.71222,1.84667,0.36957,0.85754,8.6536e-05,8.6536e-05,8.6536e-05
138,1935.97,0.55065,1.38751,0.33437,0.85577,0.96588,0.96272,0.97811,0.75217,0.89197,0.8918,0.88849,0.48226,0.70525,1.75146,0.37177,0.84974,8.6437e-05,8.6437e-05,8.6437e-05
139,1950.05,0.54138,1.38934,0.33722,0.84788,0.95138,0.9491,0.97335,0.76169,0.88909,0.87359,0.89459,0.47725,0.68669,1.86197,0.36272,0.84686,8.6338e-05,8.6338e-05,8.6338e-05
140,1964.2,0.54608,1.38619,0.3338,0.8486,0.95278,0.95579,0.97393,0.76286,0.8872,0.88281,0.89928,0.48972,0.67879,1.81116,0.35988,0.84577,8.6239e-05,8.6239e-05,8.6239e-05
141,1978.68,0.54773,1.40215,0.33337,0.85243,0.95461,0.95908,0.97862,0.76229,0.88705,0.88928,0.90185,0.49962,0.69158,1.79049,0.35759,0.84138,8.614e-05,8.614e-05,8.614e-05
142,1992.96,0.5482,1.38176,0.33518,0.85109,0.94833,0.94603,0.96871,0.76201,0.88023,0.87271,0.87158,0.46481,0.68667,1.95713,0.35763,0.84795,8.6041e-05,8.6041e-05,8.6041e-05
143,2006.26,0.54014,1.35505,0.33014,0.84554,0.95907,0.95558,0.97506,0.76073,0.8757,0.87048,0.86686,0.45705,0.69704,1.99219,0.36792,0.8554,8.5942e-05,8.5942e-05,8.5942e-05
144,2020.76,0.54377,1.38134,0.33323,0.84855,0.95209,0.94271,0.97129,0.75812,0.87967,0.87286,0.88166,0.47435,0.69,1.90126,0.36176,0.84622,8.5843e-05,8.5843e-05,8.5843e-05
145,2035.52,0.55768,1.40433,0.34034,0.85718,0.951,0.94717,0.96941,0.75769,0.87802,0.87637,0.87889,0.47789,0.69397,1.81269,0.36167,0.84257,8.5744e-05,8.5744e-05,8.5744e-05
146,2049.36,0.53939,1.39472,0.32949,0.84469,0.95947,0.94326,0.97162,0.7578,0.88761,0.87037,0.88292,0.47501,0.69046,1.86605,0.36774,0.84725,8.5645e-05,8.5645e-05,8.5645e-05
147,2064.21,0.55544,1.42084,0.33597,0.84698,0.94819,0.95368,0.97104,0.75678,0.87236,0.88052,0.89135,0.48878,0.68777,1.81293,0.35734,0.84815,8.5546e-05,8.5546e-05,8.5546e-05
148,2077.38,0.53596,1.32606,0.33256,0.84926,0.95549,0.95116,0.97247,0.75754,0.885,0.88062,0.88443,0.47377,0.6755,1.92372,0.35677,0.84489,8.5447e-05,8.5447e-05,8.5447e-05
149,2092.89,0.54521,1.4121,0.33252,0.85499,0.95097,0.94917,0.97388,0.76079,0.88769,0.88055,0.89679,0.49504,0.69632,1.80751,0.3587,0.84863,8.5348e-05,8.5348e-05,8.5348e-05
150,2107.26,0.54313,1.38321,0.3341,0.85043,0.96059,0.94965,0.97266,0.75601,0.88989,0.88589,0.88854,0.46365,0.7028,1.96165,0.36574,0.85255,8.5249e-05,8.5249e-05,8.5249e-05
151,2121.5,0.54245,1.36079,0.33261,0.85195,0.95588,0.95833,0.97386,0.75472,0.89573,0.88585,0.88965,0.48785,0.70813,1.74662,0.36765,0.85965,8.515e-05,8.515e-05,8.515e-05
152,2134.81,0.53012,1.35351,0.32327,0.8421,0.96212,0.95868,0.97372,0.75808,0.8876,0.88196,0.88453,0.46479,0.69761,1.98146,0.3584,0.84746,8.5051e-05,8.5051e-05,8.5051e-05
153,2149.38,0.53363,1.38756,0.3269,0.84744,0.95977,0.95701,0.97547,0.75877,0.90947,0.89453,0.91284,0.50724,0.69648,1.72854,0.35755,0.85133,8.4952e-05,8.4952e-05,8.4952e-05
154,2163.98,0.53606,1.40606,0.32739,0.8473,0.95616,0.95543,0.97171,0.75516,0.88878,0.87546,0.88393,0.47603,0.70903,1.85879,0.35904,0.86368,8.4853e-05,8.4853e-05,8.4853e-05
155,2178.47,0.53447,1.37384,0.32582,0.84772,0.95124,0.95312,0.97457,0.75782,0.86793,0.87153,0.8681,0.46413,0.69419,1.98175,0.35127,0.85225,8.4754e-05,8.4754e-05,8.4754e-05
156,2193.58,0.5549,1.40409,0.33907,0.85391,0.96071,0.95751,0.97637,0.75883,0.90025,0.89849,0.89987,0.48484,0.70779,1.81352,0.35764,0.85986,8.4655e-05,8.4655e-05,8.4655e-05
157,2208.18,0.53263,1.39142,0.32864,0.84801,0.96221,0.94511,0.97574,0.75783,0.87203,0.85526,0.85886,0.4539,0.70052,2.02473,0.35878,0.85458,8.4556e-05,8.4556e-05,8.4556e-05
158,2223.21,0.54266,1.41696,0.32584,0.85333,0.95469,0.93973,0.97044,0.76162,0.88507,0.87112,0.88384,0.47873,0.69893,1.83453,0.35972,0.85332,8.4457e-05,8.4457e-05,8.4457e-05
159,2236.93,0.53804,1.36872,0.329,0.85096,0.95278,0.95605,0.97229,0.76032,0.89357,0.8831,0.88694,0.47503,0.69637,1.88625,0.35571,0.85667,8.4358e-05,8.4358e-05,8.4358e-05
160,2250.28,0.53404,1.34931,0.33068,0.84895,0.9508,0.95524,0.97336,0.7566,0.89093,0.86973,0.88605,0.46861,0.68819,1.93916,0.35187,0.84976,8.4259e-05,8.4259e-05,8.4259e-05
161,2263.72,0.52609,1.34773,0.32798,0.84278,0.95449,0.9466,0.96763,0.75601,0.89586,0.8725,0.89076,0.47443,0.71177,1.93891,0.35739,0.86717,8.416e-05,8.416e-05,8.416e-05
162,2278.07,0.53238,1.39382,0.32615,0.84921,0.957,0.95177,0.97262,0.75295,0.88659,0.8813,0.88442,0.47393,0.69774,1.82816,0.35536,0.8536,8.4061e-05,8.4061e-05,8.4061e-05
163,2292.86,0.54491,1.35759,0.33251,0.85382,0.95572,0.94846,0.97091,0.75402,0.88594,0.875,0.8908,0.4713,0.70057,1.98001,0.36156,0.85752,8.3962e-05,8.3962e-05,8.3962e-05
164,2307.96,0.54543,1.38713,0.3319,0.85558,0.95145,0.94784,0.97032,0.75794,0.8816,0.88231,0.89033,0.49409,0.70583,1.76056,0.36292,0.86024,8.3863e-05,8.3863e-05,8.3863e-05
165,2322.11,0.53461,1.3579,0.32772,0.84619,0.95177,0.93918,0.96865,0.75113,0.87817,0.86588,0.87445,0.46737,0.71851,1.94326,0.35912,0.86524,8.3764e-05,8.3764e-05,8.3764e-05
166,2337.48,0.55366,1.38889,0.33631,0.8566,0.958,0.94524,0.97417,0.75087,0.89306,0.8901,0.8985,0.48374,0.70949,1.81063,0.36457,0.85894,8.3665e-05,8.3665e-05,8.3665e-05
167,2350.77,0.54277,1.34192,0.3307,0.85027,0.95185,0.9513,0.97097,0.74993,0.86682,0.86571,0.87004,0.45775,0.69718,2.02399,0.35932,0.85755,8.3566e-05,8.3566e-05,8.3566e-05
168,2365.94,0.54298,1.36523,0.32865,0.85024,0.95413,0.94651,0.96999,0.75397,0.88355,0.8798,0.88129,0.4796,0.70344,1.89401,0.35714,0.85828,8.3467e-05,8.3467e-05,8.3467e-05
169,2380.94,0.53422,1.3914,0.32354,0.84664,0.94746,0.95749,0.97332,0.75826,0.8745,0.88093,0.88548,0.47124,0.69043,1.96911,0.35544,0.84951,8.3368e-05,8.3368e-05,8.3368e-05
170,2396.85,0.54194,1.39135,0.32452,0.85251,0.96201,0.94406,0.97417,0.75314,0.87603,0.86317,0.87203,0.47776,0.70238,1.88593,0.35666,0.85638,8.3269e-05,8.3269e-05,8.3269e-05
171,2411.18,0.52686,1.37177,0.32496,0.84593,0.95101,0.9539,0.97313,0.75336,0.881,0.8855,0.89222,0.48339,0.70454,1.84902,0.36253,0.86188,8.317e-05,8.317e-05,8.317e-05
172,2426.14,0.53796,1.36153,0.33148,0.85232,0.95565,0.95667,0.97707,0.75942,0.883,0.8871,0.89313,0.46755,0.68944,1.89694,0.35891,0.85142,8.3071e-05,8.3071e-05,8.3071e-05
173,2441.35,0.52564,1.38654,0.31967,0.84321,0.95267,0.95318,0.97383,0.75501,0.89522,0.87338,0.90254,0.49542,0.71273,1.72841,0.36214,0.86353,8.2972e-05,8.2972e-05,8.2972e-05
174,2456.28,0.53936,1.3467,0.3303,0.85278,0.95871,0.94278,0.97039,0.75776,0.88094,0.86864,0.88307,0.46713,0.71229,1.9225,0.35851,0.86413,8.2873e-05,8.2873e-05,8.2873e-05
175,2470.6,0.53397,1.36606,0.32371,0.84929,0.94551,0.95214,0.96954,0.75588,0.87972,0.88566,0.89678,0.46214,0.71561,1.96079,0.36014,0.86414,8.2774e-05,8.2774e-05,8.2774e-05
176,2485.21,0.53768,1.39397,0.32851,0.84873,0.9523,0.94803,0.97064,0.75357,0.87967,0.87671,0.87987,0.47663,0.70576,1.82061,0.36077,0.86025,8.2675e-05,8.2675e-05,8.2675e-05
177,2499.08,0.53896,1.37035,0.32394,0.84753,0.96211,0.94805,0.97375,0.75245,0.87174,0.85921,0.86451,0.45692,0.70477,2.02684,0.35174,0.85616,8.2576e-05,8.2576e-05,8.2576e-05
178,2513.07,0.5241,1.35635,0.31925,0.84423,0.95928,0.94585,0.96703,0.75641,0.9005,0.88097,0.89233,0.48263,0.6933,1.84909,0.35476,0.85305,8.2477e-05,8.2477e-05,8.2477e-05
179,2527.02,0.53434,1.37108,0.32167,0.84491,0.96605,0.9505,0.96814,0.75217,0.90133,0.88298,0.89077,0.4717,0.69733,1.9363,0.35627,0.85739,8.2378e-05,8.2378e-05,8.2378e-05
180,2542.57,0.54521,1.40569,0.32619,0.85074,0.96571,0.94666,0.97121,0.75693,0.90038,0.87887,0.89519,0.48398,0.69803,1.80454,0.35156,0.85319,8.2279e-05,8.2279e-05,8.2279e-05
181,2556.66,0.52271,1.36461,0.31842,0.84251,0.96695,0.93802,0.97057,0.75709,0.88471,0.85935,0.87941,0.47206,0.71645,1.95806,0.35532,0.86827,8.218e-05,8.218e-05,8.218e-05
182,2569.45,0.51696,1.33791,0.3185,0.84411,0.9606,0.9437,0.97284,0.76237,0.88208,0.858,0.88016,0.47585,0.70698,1.87895,0.36022,0.86498,8.2081e-05,8.2081e-05,8.2081e-05
183,2584.48,0.53634,1.39937,0.32681,0.84942,0.95016,0.95269,0.97235,0.7592,0.88332,0.85197,0.87936,0.47407,0.7031,1.90112,0.35915,0.85583,8.1982e-05,8.1982e-05,8.1982e-05
184,2598.78,0.52525,1.35379,0.32049,0.84746,0.95742,0.95063,0.97025,0.75698,0.87415,0.86883,0.8788,0.46304,0.70616,1.9849,0.3559,0.8632,8.1883e-05,8.1883e-05,8.1883e-05
185,2613.38,0.52584,1.35855,0.3164,0.848,0.95953,0.95787,0.97488,0.75647,0.89185,0.86764,0.88019,0.46772,0.70078,1.95975,0.3515,0.85427,8.1784e-05,8.1784e-05,8.1784e-05
186,2627.48,0.51629,1.35186,0.31733,0.84583,0.96487,0.94769,0.96997,0.75308,0.89822,0.88236,0.8913,0.49657,0.70037,1.7309,0.35336,0.85923,8.1685e-05,8.1685e-05,8.1685e-05
187,2641.44,0.52618,1.31882,0.32158,0.8464,0.96291,0.9556,0.97211,0.75969,0.87763,0.87094,0.8703,0.46605,0.70289,1.97434,0.3505,0.85215,8.1586e-05,8.1586e-05,8.1586e-05
188,2655.26,0.52523,1.35333,0.32334,0.84459,0.94905,0.94866,0.96929,0.75914,0.88101,0.85324,0.87279,0.47297,0.70483,1.86113,0.35319,0.85083,8.1487e-05,8.1487e-05,8.1487e-05
189,2669.3,0.52426,1.3167,0.3186,0.84612,0.95199,0.95193,0.97022,0.76066,0.89073,0.87602,0.89231,0.48231,0.70196,1.87961,0.34874,0.85334,8.1388e-05,8.1388e-05,8.1388e-05
190,2683.34,0.52419,1.32795,0.32125,0.84634,0.96036,0.95196,0.97775,0.76345,0.87426,0.87569,0.88725,0.47167,0.68211,1.99521,0.35084,0.84658,8.1289e-05,8.1289e-05,8.1289e-05
191,2697.85,0.53466,1.36911,0.32144,0.84893,0.96135,0.9416,0.97718,0.761,0.89855,0.8537,0.88752,0.47074,0.69854,1.90909,0.35054,0.85469,8.119e-05,8.119e-05,8.119e-05
192,2711.4,0.52064,1.32801,0.31581,0.84526,0.9469,0.95142,0.96856,0.75722,0.86507,0.86939,0.87485,0.46904,0.71687,1.90131,0.35214,0.86587,8.1091e-05,8.1091e-05,8.1091e-05
193,2725.33,0.53625,1.3395,0.3259,0.84679,0.95021,0.93883,0.96942,0.76199,0.90563,0.87821,0.89943,0.49084,0.69294,1.77369,0.3508,0.85634,8.0992e-05,8.0992e-05,8.0992e-05
194,2740.95,0.53379,1.40386,0.32385,0.84713,0.96287,0.94291,0.97266,0.76474,0.90407,0.88537,0.9022,0.49247,0.68274,1.86301,0.34929,0.84452,8.0893e-05,8.0893e-05,8.0893e-05
195,2755.09,0.52784,1.36074,0.32118,0.8458,0.95719,0.94758,0.97466,0.7631,0.88259,0.87898,0.88939,0.48349,0.69381,1.8391,0.35035,0.85212,8.0794e-05,8.0794e-05,8.0794e-05
196,2768.6,0.52185,1.3253,0.31477,0.84242,0.9658,0.94981,0.9756,0.76072,0.88728,0.86271,0.86897,0.46639,0.70143,2.00747,0.35164,0.856,8.0695e-05,8.0695e-05,8.0695e-05
197,2783.55,0.5301,1.36096,0.31909,0.84555,0.95574,0.95402,0.97639,0.76434,0.90005,0.87642,0.8837,0.47637,0.68661,1.84985,0.3482,0.85377,8.0596e-05,8.0596e-05,8.0596e-05
198,2798.24,0.51483,1.37529,0.31353,0.8452,0.95611,0.94525,0.96789,0.767,0.89367,0.86524,0.87545,0.47062,0.69235,1.94405,0.34705,0.85611,8.0497e-05,8.0497e-05,8.0497e-05
199,2811.14,0.50449,1.30436,0.30805,0.83553,0.96282,0.95151,0.97665,0.76121,0.89158,0.86359,0.87543,0.45935,0.6969,2.03964,0.34353,0.8601,8.0398e-05,8.0398e-05,8.0398e-05
200,2824.88,0.52136,1.33426,0.31768,0.84854,0.96994,0.95412,0.98014,0.76186,0.88115,0.8697,0.87534,0.45935,0.70146,1.97372,0.34308,0.85523,8.0299e-05,8.0299e-05,8.0299e-05
201,2839.07,0.52133,1.35862,0.31338,0.84191,0.96198,0.95334,0.97274,0.75891,0.90278,0.87879,0.8916,0.49346,0.69547,1.75253,0.3498,0.85658,8.02e-05,8.02e-05,8.02e-05
202,2852.54,0.51742,1.32104,0.31827,0.84471,0.96596,0.95415,0.97334,0.76087,0.89283,0.89341,0.8935,0.48267,0.69733,1.90943,0.35239,0.85457,8.0101e-05,8.0101e-05,8.0101e-05
203,2866.57,0.51912,1.34286,0.31675,0.84158,0.9533,0.95208,0.97086,0.76333,0.88712,0.88452,0.89193,0.48694,0.69944,1.81323,0.34852,0.85832,8.0002e-05,8.0002e-05,8.0002e-05
204,2880.55,0.51017,1.34915,0.31248,0.84026,0.96127,0.95706,0.97354,0.76362,0.88656,0.87544,0.88271,0.46273,0.68233,2.01851,0.3432,0.84645,7.9903e-05,7.9903e-05,7.9903e-05
205,2894.81,0.51698,1.34838,0.31379,0.843,0.9634,0.95174,0.97699,0.76514,0.88888,0.86926,0.88557,0.47732,0.69397,1.81851,0.347,0.84796,7.9804e-05,7.9804e-05,7.9804e-05
206,2908.67,0.52172,1.33066,0.31531,0.84323,0.96328,0.95091,0.97654,0.76804,0.89203,0.87331,0.88722,0.46783,0.68835,2.02236,0.34712,0.84614,7.9705e-05,7.9705e-05,7.9705e-05
207,2922.56,0.51523,1.32531,0.31434,0.84466,0.96702,0.95653,0.97561,0.76017,0.90072,0.87141,0.88308,0.47892,0.69296,1.81157,0.35108,0.85125,7.9606e-05,7.9606e-05,7.9606e-05
208,2936.43,0.52084,1.33213,0.31807,0.84406,0.96591,0.94827,0.97633,0.75977,0.87958,0.86504,0.87181,0.46211,0.68695,1.99649,0.3514,0.84858,7.9507e-05,7.9507e-05,7.9507e-05
209,2950.65,0.50918,1.34435,0.31077,0.83969,0.9653,0.95845,0.97679,0.76314,0.89223,0.86528,0.87946,0.48345,0.68403,1.86166,0.34566,0.84421,7.9408e-05,7.9408e-05,7.9408e-05
210,2963.75,0.51742,1.30613,0.31682,0.84078,0.96584,0.96261,0.97535,0.75928,0.88206,0.8582,0.87572,0.46022,0.70086,2.15419,0.35186,0.85435,7.9309e-05,7.9309e-05,7.9309e-05
211,2977.97,0.52223,1.36315,0.31763,0.84574,0.96855,0.95478,0.97156,0.7592,0.89073,0.87617,0.87748,0.466,0.70232,1.9802,0.3472,0.86029,7.921e-05,7.921e-05,7.921e-05
212,2992.47,0.52506,1.37081,0.32027,0.85112,0.97288,0.95421,0.97427,0.75973,0.89592,0.87434,0.88593,0.48613,0.69769,1.79079,0.3442,0.85776,7.9111e-05,7.9111e-05,7.9111e-05
213,3007.3,0.52029,1.35514,0.31924,0.84652,0.96292,0.94621,0.97126,0.75769,0.88982,0.87542,0.87857,0.47487,0.6904,1.93256,0.3511,0.85736,7.9012e-05,7.9012e-05,7.9012e-05
214,3020.71,0.51965,1.32124,0.31657,0.84167,0.95896,0.95293,0.97179,0.76223,0.8862,0.86753,0.87137,0.46961,0.69911,2.03862,0.34583,0.85465,7.8913e-05,7.8913e-05,7.8913e-05
215,3035.08,0.51752,1.38049,0.31507,0.84679,0.95766,0.94782,0.97432,0.76761,0.89881,0.8847,0.89406,0.48921,0.6807,1.85347,0.34373,0.84982,7.8814e-05,7.8814e-05,7.8814e-05
216,3049.37,0.519,1.31907,0.31559,0.84549,0.9632,0.94869,0.97319,0.75758,0.90363,0.89056,0.89358,0.48706,0.70217,1.82167,0.35123,0.85567,7.8715e-05,7.8715e-05,7.8715e-05
217,3062.92,0.51353,1.35965,0.31556,0.84021,0.95853,0.9556,0.97352,0.76484,0.89667,0.8794,0.89206,0.48251,0.69773,1.92812,0.35579,0.84946,7.8616e-05,7.8616e-05,7.8616e-05
218,3076.58,0.52195,1.34846,0.31886,0.84132,0.95698,0.96307,0.97743,0.76458,0.89209,0.87549,0.89587,0.49106,0.7108,1.79167,0.3511,0.85949,7.8517e-05,7.8517e-05,7.8517e-05
219,3090.29,0.51146,1.34343,0.30989,0.83817,0.95197,0.95651,0.97554,0.76357,0.86459,0.86982,0.86942,0.46798,0.70294,2.06047,0.34592,0.85724,7.8418e-05,7.8418e-05,7.8418e-05
220,3103.59,0.51992,1.33143,0.31401,0.84598,0.95364,0.96188,0.97665,0.7677,0.89428,0.87617,0.88433,0.49324,0.70412,1.84712,0.34713,0.85715,7.8319e-05,7.8319e-05,7.8319e-05
221,3118,0.52388,1.3623,0.3184,0.84639,0.97333,0.96233,0.98165,0.76255,0.88783,0.88024,0.88325,0.47578,0.71027,1.99772,0.34183,0.85497,7.822e-05,7.822e-05,7.822e-05
222,3131.5,0.51116,1.31926,0.31186,0.84517,0.96145,0.96508,0.97964,0.76927,0.89739,0.87769,0.88884,0.48892,0.68958,1.82132,0.34108,0.84699,7.8121e-05,7.8121e-05,7.8121e-05
223,3144.68,0.50875,1.29827,0.31168,0.84139,0.96794,0.96545,0.98291,0.7668,0.89424,0.87833,0.88866,0.47859,0.69209,1.95367,0.34863,0.85201,7.8022e-05,7.8022e-05,7.8022e-05
224,3158.43,0.50389,1.32556,0.30774,0.83876,0.96102,0.96105,0.97869,0.7637,0.89843,0.8827,0.89638,0.48708,0.69252,1.82547,0.34851,0.85396,7.7923e-05,7.7923e-05,7.7923e-05
225,3172.23,0.51663,1.36582,0.31067,0.84198,0.95463,0.96142,0.97647,0.75592,0.87249,0.87832,0.8759,0.47732,0.71019,1.98319,0.35446,0.85888,7.7824e-05,7.7824e-05,7.7824e-05
226,3186.54,0.51138,1.34894,0.31354,0.84222,0.96419,0.96332,0.97842,0.76036,0.89713,0.89153,0.90062,0.48898,0.69345,1.80724,0.34749,0.85151,7.7725e-05,7.7725e-05,7.7725e-05
227,3199.53,0.49929,1.28682,0.30817,0.83988,0.96182,0.95644,0.9772,0.75907,0.87183,0.86631,0.86483,0.46364,0.70708,2.09173,0.34819,0.85712,7.7626e-05,7.7626e-05,7.7626e-05
228,3212.11,0.49854,1.29059,0.3073,0.84395,0.95381,0.96202,0.97839,0.76175,0.85913,0.84065,0.84765,0.45733,0.71135,2.10481,0.34658,0.85835,7.7527e-05,7.7527e-05,7.7527e-05
229,3226.67,0.51317,1.34458,0.30869,0.84236,0.9549,0.95829,0.97672,0.76317,0.87779,0.87884,0.88819,0.48364,0.70926,1.91281,0.34381,0.86246,7.7428e-05,7.7428e-05,7.7428e-05
230,3239.86,0.50896,1.33016,0.31083,0.84118,0.95818,0.95827,0.97863,0.76547,0.89807,0.8988,0.89884,0.49789,0.69669,1.81959,0.34167,0.85197,7.7329e-05,7.7329e-05,7.7329e-05
231,3253.84,0.51194,1.33171,0.31311,0.84335,0.95625,0.96133,0.98041,0.76496,0.88382,0.89129,0.89351,0.48892,0.70208,1.85517,0.34476,0.85504,7.723e-05,7.723e-05,7.723e-05
232,3266.82,0.51967,1.29869,0.31816,0.84451,0.95997,0.96008,0.98116,0.76219,0.86674,0.86609,0.86936,0.47854,0.70536,1.93863,0.34631,0.85544,7.7131e-05,7.7131e-05,7.7131e-05
233,3279.93,0.51247,1.30543,0.31311,0.84381,0.96388,0.9652,0.98052,0.7616,0.86183,0.86359,0.8622,0.46783,0.70993,1.977,0.34706,0.8571,7.7032e-05,7.7032e-05,7.7032e-05
234,3293.71,0.50183,1.32866,0.3103,0.84076,0.96282,0.95997,0.97775,0.76041,0.89021,0.88486,0.88952,0.48245,0.72701,1.88551,0.34502,0.86872,7.6933e-05,7.6933e-05,7.6933e-05
235,3307.35,0.50347,1.28589,0.30819,0.84242,0.9578,0.96029,0.97542,0.76794,0.87848,0.87772,0.88118,0.4815,0.70632,1.96937,0.34499,0.85978,7.6834e-05,7.6834e-05,7.6834e-05
236,3320.66,0.50819,1.33499,0.31003,0.84057,0.95718,0.9654,0.97907,0.77086,0.87335,0.86735,0.87463,0.47487,0.68357,2.00332,0.33772,0.84816,7.6735e-05,7.6735e-05,7.6735e-05
237,3333.8,0.50644,1.29981,0.30804,0.83693,0.95835,0.95586,0.9808,0.77624,0.89615,0.85822,0.88366,0.47166,0.67929,2.01977,0.34052,0.84518,7.6636e-05,7.6636e-05,7.6636e-05
238,3346.15,0.50802,1.29324,0.31011,0.83808,0.95197,0.95844,0.97933,0.77738,0.87703,0.88336,0.89199,0.47724,0.67868,1.99433,0.34024,0.8458,7.6537e-05,7.6537e-05,7.6537e-05
239,3359.48,0.51325,1.32333,0.3087,0.84084,0.95568,0.96959,0.98145,0.77233,0.88161,0.89517,0.89293,0.49629,0.68909,1.85612,0.34192,0.84592,7.6438e-05,7.6438e-05,7.6438e-05
240,3372.35,0.50511,1.31764,0.30828,0.83792,0.96537,0.96289,0.9797,0.7701,0.90484,0.8802,0.89533,0.48096,0.69182,2.0414,0.34081,0.84872,7.6339e-05,7.6339e-05,7.6339e-05
241,3385.93,0.51416,1.29175,0.31175,0.8426,0.96062,0.95447,0.97363,0.76683,0.89887,0.86691,0.88773,0.47933,0.69629,1.99655,0.34113,0.8542,7.624e-05,7.624e-05,7.624e-05
242,3399.12,0.50217,1.33694,0.30489,0.83731,0.95366,0.95101,0.97116,0.76037,0.87361,0.87224,0.88336,0.47585,0.71988,1.9739,0.34504,0.86822,7.6141e-05,7.6141e-05,7.6141e-05
243,3413.77,0.51113,1.39039,0.30812,0.83962,0.95366,0.95371,0.97344,0.75972,0.87401,0.86852,0.87816,0.48879,0.70445,1.85554,0.34654,0.85692,7.6042e-05,7.6042e-05,7.6042e-05
244,3426.92,0.50351,1.34118,0.30769,0.83992,0.96144,0.96065,0.97626,0.76357,0.88707,0.8779,0.88585,0.48175,0.70724,1.91662,0.34466,0.85902,7.5943e-05,7.5943e-05,7.5943e-05
