hook_num,trajectory_process,x_max_work,x_max_local,x_min_work,x_min_local,y_max_work,y_max_local,y_min_work,y_min_local,z_max_work,z_max_local,z_min_work,z_min_local,x_mean_work,x_mean_local,y_mean_work,y_mean_local,z_mean_work,z_mean_local,euclidean_max_work,roll_max,pitch_max,yaw_max
1,3,-4.20641299569979e-11,-1.65109868704289e-10,-7.45167169622988,-3.81019345280954,7.02738136823837,9.50716114748727,-3.00474312098231e-10,-2.52041835328882e-10,2.10397154756402,2.09852073204106,-0.418144930265385,-0.427384971237558,-3.83969415359516,-1.3276624212588,5.10732865750313,6.25078097340004,1.11728253021999,1.11015327247778,10.2511631118505,-0.60042059463092,-0.755723604973013,12.1812582252587
