x,y,z,roll,pitch,yaw
-336.33453325626317,839.4918881381308,887.8043400391138,-89.87182117250875,59.15994888284688,1.265887184162578
-344.89999108677284,839.2575676350376,882.6781193712063,-89.87182117250875,59.15994888284688,1.265887184162578
-345.81024686990713,839.9152689166737,881.5645234117912,-89.87182117250875,59.15994888284688,1.265887184162578
-347.25343106719083,840.2084970617437,880.601562821074,-89.87182117250875,59.15994888284688,1.265887184162578
-348.03391027465864,839.6303446447711,879.8047700933101,-89.87182117250875,59.15994888284688,1.265887184162578
-349.48812938853956,839.911962075968,878.9337897424875,-89.87182117250875,59.15994888284688,1.265887184162578
-350.65131971548504,839.7213132525234,878.1469938902532,-89.87182117250875,59.15994888284688,1.265887184162578
-351.81595654552666,839.5222021418194,877.3015401243478,-89.87182117250875,59.15994888284688,1.265887184162578
-352.981601386966,839.3155937864288,876.5602718892746,-89.87182117250875,59.15994888284688,1.265887184162578
-354.3255949877236,838.9795198803723,876.3059417778368,-89.87182117250875,59.15994888284688,1.265887184162578
-356.07703381548487,839.0374386281333,876.0601426172425,-89.87182117250875,59.15994888284688,1.265887184162578
