hook_num,trajectory_process,x_max_local,x_min_local,y_max_local,y_min_local,z_max_local,z_min_local,roll_max,pitch_max,yaw_max,x_mean_local,y_mean_local,z_mean_local,x_mean_work,y_mean_work,z_mean_work,x_mean_all_work,y_mean_all_work,z_mean_all_work
1,1,2.11942553893169,-0.734918158989826,3.72099484434185,-1.83622868355067,-2.26194786708552,-7.13468165750716,79.4081255486286,41.2626352814947,33.91878887419,1.45044767964698,-0.560065759257582,-4.13603853254528,1.72125943768463,0.587415722141829,-4.02869538962026,,,
1,2,2.11942553893169,6.61339346410564e-08,0.746191761777903,-1.83622868355067,-1.79549678555914e-06,-7.13468165750716,19.642175856696,11.0348460452858,7.17341904887324,1.52985659867245,-1.28630416533247,-4.45835543950107,2.37389022004703,0.197180229771219,-4.26501061310546,,,
1,3,2.11942553893169,6.61339346410564e-08,0.746191761777903,-1.83622868355067,-1.79549678555914e-06,-7.13468165750716,12.8610457015462,6.28665607866953,3.29689648512928,1.52985659867245,-1.28630416533247,-4.45835543950107,2.37389022004703,0.197180229771219,-4.26501061310546,,,
1,4,0.462881584801807,6.61339346410564e-08,6.65291559452611e-08,-0.3487291129959,-1.79549678555914e-06,-6.72061523379359,6.35220541835543,0.80968611248036,2.04097972300588e-07,0.436729407645204,-0.138959079672876,-5.95235702903063,0.934575476441409,-0.0528657971586656,-5.89600455035681,,,
2,1,3.1191212418259,-0.734918246135678,2.95721058251639,-2.00578092431798,-1.59393454481499,-4.40579717423534,65.9764518061175,41.8007111561712,46.4877462864613,2.37766717554939,-0.859561050378634,-2.28969898584023,2.34853141543645,1.03738000767561,-2.24756895729719,,,
2,2,3.1191212418259,-3.2116911809714e-10,0.0098426009968644,-2.00578092431798,-1.92829838418712e-07,-4.40579717423534,3.5936808831275,1.60782248979511,11.6103483209235,2.72863701129835,-1.54062991718143,-2.25131048461922,3.07395481055195,0.804928839360834,-2.18661959982612,,,
2,3,3.1191212418259,-3.2116911809714e-10,0.0098426009968644,-2.00578092431798,-1.92829838418712e-07,-4.40579717423534,2.69394032958082,1.13393972982933,5.81468073705882,2.72863701129835,-1.54062991718143,-2.25131048461922,3.07395481055195,0.804928839360834,-2.18661959982612,,,
2,4,1.32150978346717,-3.2116911809714e-10,-2.87145913731506e-09,-1.01648640208471,-1.92829838418712e-07,-4.52214508617158,1.46481987461798,0.409538515703384,0.0270043612562247,1.28589951768989,-0.954749764761921,-3.93083540672056,1.6647593636873,0.189032740535385,-3.8997890621439,,,
3,1,2.24912947207519,-0.734918730572301,2.00343435623406,-1.59920743291451,0.0956300135199172,-5.46150135425784,71.3992376642311,40.7740788100533,46.9124360314811,1.21793773659674,-0.494261656945602,-2.45903993947211,1.26214458619374,0.473204997014263,-2.44536756067667,,,
3,2,2.24912947207519,-4.38444366704275e-07,-2.41339435947739e-07,-1.59920743291451,0.0956300135199172,-4.29733945190984,-6.40792745220354,-5.98633698227931,7.44795694020818,1.80395427767494,-0.986785903086633,-1.76190296061422,2.00703649904359,0.549053563403815,-1.73490232597901,,,
3,3,2.24912947207519,-4.38444366704275e-07,-2.41339435947739e-07,-1.59920743291451,0.0956300135199172,-4.29733945190984,-2.20239468036471,-3.11190045042917,3.70788988745662,1.80395427767494,-0.986785903086633,-1.76190296061422,2.00703649904359,0.549053563403815,-1.73490232597901,,,
3,4,2.06991582490869,-4.38444366704275e-07,-2.41339435947739e-07,-0.399321619422825,-1.07198177466329e-07,-1.05852240870381,0.886936186799193,0.195089620044324,0.0819006215923892,1.61161964449106,-0.36425227508544,-0.761983246346829,1.40790346210569,0.873671509082797,-0.751919144940105,,,
4,1,2.60204554781682,-0.734918233244398,2.76754925592473,0.447050854526969,0.408962219115468,-2.50000031320044,35.1940585512043,40.7866887422514,45.2289919093235,1.91087464673068,1.10407008558681,-0.981884139330128,0.603828675273336,2.11895468858576,-0.98583106674953,,,
4,2,2.60204554781682,7.38270559017616e-10,1.26029744617407,-5.5613760473738e-09,0.408962219115468,-1.94367553047167,-7.6308173364874,-5.12587220214384,13.6754851694451,2.26843194807216,1.00102279528542,-0.657781573206531,0.926257253521495,2.2991380758389,-0.656786711785141,,,
4,3,2.60204554781682,7.38270559017616e-10,1.26029744617407,-5.5613760473738e-09,0.408962219115468,-1.94367553047167,-2.98214658240925,-2.91366039236194,6.97739330553036,2.26843194807216,1.00102279528542,-0.657781573206531,0.926257253521495,2.2991380758389,-0.656786711785141,,,
4,4,1.82568141061101,7.38270559017616e-10,1.24612828608585,-5.5613760473738e-09,0.564558849373147,-0.172451489138937,0.538603887683769,0.229169006130251,0.46482124823256,1.55198757567959,1.15036899343775,0.185875693478265,0.301424960987262,1.90800489486261,0.185623865685758,,,
5,1,4.50806948755017,-0.734921592963746,3.15118466571467,-1.70465844684451,5.4856788285648,-2.50000098629291,35.1940584671732,41.0528902742419,45.599671322211,3.56934916065885,-0.431937083875234,2.19438772558995,2.84124005875285,2.16946598493557,2.22804119946783,,,
5,2,4.50806948755017,-3.37866943217156e-06,0.576664026445862,-1.70465844684451,5.4856788285648,-1.55328889935434e-06,-20.7797315099727,-9.7051539331507,21.7554457209319,3.97275992158303,-1.05107091012951,2.4579266520849,3.56007828024464,2.00329083923342,2.50251542204524,,,
5,3,4.50806948755017,-3.37866943217156e-06,0.576664026445862,-1.70465844684451,5.4856788285648,-1.55328889935434e-06,-8.87581569373132,-6.39304983238655,10.9414162238772,3.97275992158303,-1.05107091012951,2.4579266520849,3.56007828024464,2.00329083923342,2.50251542204524,,,
5,4,2.92374391517708,-3.37866943217156e-06,0.600984239157012,-6.29775416948457e-07,5.35247870426587,-1.55328889935434e-06,0.461756267174579,0.427866073034517,0.892735883043727,2.79447552990564,0.384677358619376,4.48716612422654,1.70428876801365,2.21060749044655,4.50579399125648,,,
6,1,3.28463371751198,-0.734917609031192,3.78041197743187,-2.92465465303459,2.65631126831158,-3.25987951089498,35.1940581937529,40.7821397457048,44.4150037860807,2.49485375743566,-0.908362309171746,-1.44454969700356,2.43062638506155,1.10398137630565,-1.42387869458179,,,
6,2,3.28463371751198,6.42159179632468e-07,0.908423975033339,-2.92465465303459,2.65631126831158,-2.33268028971864,-25.5122858986161,-12.4719752550947,21.1584236699888,2.87612016562214,-1.70421736701477,-1.19586208757646,3.25827733357758,0.81072423180073,-1.16182293342922,,,
6,3,3.28463371751198,6.42159179632468e-07,0.908423975033339,-2.92465465303459,2.65631126831158,-2.33268028971864,-10.9232955644438,-8.2694954627175,9.98788565882166,2.87612016562214,-1.70421736701477,-1.19586208757646,3.25827733357758,0.81072423180073,-1.16182293342922,,,
6,4,2.40174223669623,6.42159179632468e-07,0.931056410035614,2.96826245306585e-08,2.83421052167702,-1.93158783749552e-06,0.512817308076483,0.19810033589425,0.0363798609869761,2.14939925768933,0.633351722018686,1.97501900020587,1.06465435182685,1.96733655803324,1.97944600718513,,,
7,1,2.71478586926174,-0.734918110015467,3.11314338564577,-0.496561971180491,3.41796906916684,-2.50000114805949,35.1940581177935,40.7025758144477,42.595042558659,1.76500235525755,0.410169196984703,0.257256831404312,0.96359663623163,1.53367890709677,0.257393074205298,,,
7,2,2.71478586926174,1.3190532211055e-07,1.19651854766771,-0.496561971180491,3.41796906916684,-1.23272424185238,-17.8512681256842,-10.3965524779807,16.7958412572761,2.20429531156103,0.0380498039275515,0.716441937350769,1.53196889951063,1.58214868528203,0.724299918684452,,,
