hook_num,trajectory_process,x_max_work,x_max_local,x_min_work,x_min_local,y_max_work,y_max_local,y_min_work,y_min_local,z_max_work,z_max_local,z_min_work,z_min_local,x_mean_work,x_mean_local,y_mean_work,y_mean_local,z_mean_work,z_mean_local,euclidean_max_work,roll_max,pitch_max,yaw_max
17,4,-6.58973817735387e-07,0.557686846094903,-0.383715489740439,-5.19028468401947e-07,0.889607341267833,0.716947783216275,-7.29319253878202e-08,4.12696083073001e-07,-1.36244864279433e-06,-1.36239614446687e-06,-3.06398223292376,-3.06025500878174,-0.240411965816593,0.280647291420565,0.636020844757373,0.636990369318551,-2.62177640265349,-2.61749787603706,3.19220761557574,0.508322653368736,-1.79590508622013e-06,0.45278841136448
