x,y,z,roll,pitch,yaw
185.3758094230956,-499.30233738865167,340.49897330096303,33.71008154163815,17.224441902737638,65.84377788081882
178.47075941781554,-494.37015063134555,345.9104787232984,33.71008154163815,17.224441902737638,65.84377788081882
178.0193453262047,-493.5517220056609,347.12336527926095,33.71008154163815,17.224441902737638,65.84377788081882
177.2308014085611,-492.9095216324844,347.19255167236815,33.71008154163815,17.224441902737638,65.84377788081882
176.4558099828203,-492.0828133380781,348.44962550943865,33.71008154163815,17.224441902737638,65.84377788081882
175.66352828245164,-491.4372390573805,348.5102487691855,33.71008154163815,17.224441902737638,65.84377788081882
174.87088666137043,-490.62891040796404,348.5582677931436,33.71008154163815,17.224441902737638,65.84377788081882
174.0781871950864,-489.9013970103471,348.6124429570782,33.71008154163815,17.224441902737638,65.84377788081882
173.12712430412805,-489.3365926372042,348.6836843245419,33.71008154163815,17.224441902737638,65.84377788081882
172.16983499370252,-489.19075155465026,351.2140614885492,33.71008154163815,17.224441902737638,65.84377788081882
171.0511577745059,-489.1949981118034,351.32947907530183,33.71008154163815,17.224441902737638,65.84377788081882
