hook_num,trajectory_process,x_max_work,x_max_local,x_min_work,x_min_local,y_max_work,y_max_local,y_min_work,y_min_local,z_max_work,z_max_local,z_min_work,z_min_local,x_mean_work,x_mean_local,y_mean_work,y_mean_local,z_mean_work,z_mean_local,euclidean_max_work,roll_max,pitch_max,yaw_max
19,2,3.21459805883927,0.555975730341982,-0.205676297449315,-2.11469639064878,4.09213669923236,2.10921577548059,-3.62726950697834e-08,-1.47231525578204,0.870460424737189,3.93148099020104,-0.192835590484265,-2.56424810362627e-08,2.41396661655203,-0.138717450934403,2.05791605777562,-0.559209884595786,0.457480860556529,3.15438677737634,4.09740720178728,1.29222088279481,13.6853358144899,2.06123851692733
