x,y,z,roll,pitch,yaw
-705.2999792512512,542.9158685901576,885.4758002910132,-89.56188125251977,34.48811810030637,40.945960223414545
-711.4463388915043,537.6714640771423,879.583791440886,-89.56188125251977,34.48811810030637,40.945960223414545
-710.5935057515095,535.1429453394312,877.9521933598846,-89.56188125251977,34.48811810030637,40.945960223414545
-712.1673260817538,535.138146227971,876.0468765300519,-89.56188125251977,34.48811810030637,40.945960223414545
-712.7785506257417,533.714131822693,874.3683330015499,-89.56188125251977,34.48811810030637,40.945960223414545
-714.4771309926845,533.6061734146737,872.6019282067518,-89.56188125251977,34.48811810030637,40.945960223414545
-715.7510474561698,532.7428801697633,870.9917097697746,-89.56188125251977,34.48811810030637,40.945960223414545
-717.1507140422816,531.7906372217128,869.5336016420958,-89.56188125251977,34.48811810030637,40.945960223414545
-718.9416697761313,530.5994678307206,868.9156845925777,-89.56188125251977,34.48811810030637,40.945960223414545
-721.303964288585,530.0576812532007,868.7367399327088,-89.56188125251977,34.48811810030637,40.945960223414545
-723.2161836900227,528.7578197996514,868.7343965642797,-89.56188125251977,34.48811810030637,40.945960223414545
