Time (s),UV Hook,UV Tip,UV Lowpoint
1739179247.5296624,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.530634,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.5316064,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.5326476,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.5336287,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.534601,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.535598,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.5365684,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.537566,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.5386019,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.5395906,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.5405586,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.5416124,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.542604,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.543637,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.544624,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.5456107,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.5466123,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.5476751,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.5486445,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.5496287,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.5506155,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.551575,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.552609,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.5536344,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.5546124,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.5556154,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.556572,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.5575693,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.5586195,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.5596406,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.5605745,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.5616057,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.5626128,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.5636325,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.564621,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.5656192,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.5665827,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.56761,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.5686102,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.5696273,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.570604,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.5716581,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.5726101,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.5736053,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.5746498,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.5756278,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.5766084,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.5776145,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.5786128,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.5795794,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.5806675,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.581584,"[566.939208984375, 217.07379150390625]","[732.3120727539062, 310.0777587890625]","[635.8221435546875, 372.1312561035156]"
1739179247.5954752,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.5958655,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.596601,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.5976143,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.5985777,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.5996206,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.600614,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.6015744,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.6026845,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.6037157,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.6046915,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.6057208,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.6065981,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.6075978,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.6086338,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.6095986,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.6106045,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.6116502,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.6126165,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.6136105,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.6145673,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.6156094,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.616651,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.6176343,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.6186228,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.6196058,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.6206534,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.6215837,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.6226103,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.623663,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.6246214,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.6256454,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.6265938,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.6276,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.6285684,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.629617,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.6305692,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.631607,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.6326127,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.6336372,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.6346285,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.6356058,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.6366737,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.637627,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.638623,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.6395812,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.6406095,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.6416278,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.6425886,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.6436121,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.6446662,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.645619,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.6465762,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.6476092,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.6486044,"[585.7777709960938, 218.2394561767578]","[750.39599609375, 312.51763916015625]","[653.6219482421875, 373.44921875]"
1739179247.662633,"[592.70556640625, 218.28672790527344]","[756.8541259765625, 313.6893005371094]","[659.908203125, 373.8443908691406]"
1739179247.6630363,"[592.70556640625, 218.28672790527344]","[756.8541259765625, 313.6893005371094]","[659.908203125, 373.8443908691406]"
1739179247.6636,"[592.70556640625, 218.28672790527344]","[756.8541259765625, 313.6893005371094]","[659.908203125, 373.8443908691406]"
1739179247.664661,"[592.70556640625, 218.28672790527344]","[756.8541259765625, 313.6893005371094]","[659.908203125, 373.8443908691406]"
1739179247.6656137,"[592.70556640625, 218.28672790527344]","[756.8541259765625, 313.6893005371094]","[659.908203125, 373.8443908691406]"
1739179247.6665776,"[592.70556640625, 218.28672790527344]","[756.8541259765625, 313.6893005371094]","[659.908203125, 373.8443908691406]"
1739179247.6676376,"[592.70556640625, 218.28672790527344]","[756.8541259765625, 313.6893005371094]","[659.908203125, 373.8443908691406]"
