hook_num,trajectory_process,x_max_work,x_max_local,x_min_work,x_min_local,y_max_work,y_max_local,y_min_work,y_min_local,z_max_work,z_max_local,z_min_work,z_min_local,x_mean_work,x_mean_local,y_mean_work,y_mean_local,z_mean_work,z_mean_local,euclidean_max_work,roll_max,pitch_max,yaw_max
9,4,3.71507447027852e-09,0.624494387325253,-2.9146589995555,-0.692241403638684,3.98671338487225,5.18562549373155,-6.98389726494497e-07,-5.15920274049982e-10,-7.77117747929879e-09,3.90525898069212,-5.14005048707781,-6.98426489340186e-07,-1.82825319866846,-0.0119667648149701,3.16194213966974,4.76198714732816,-4.30705148631712,3.10069302070695,6.13326952727629,0.049132822314931,0.0684509766218238,-7.24272627428135e-08
