Index,Hook_X_in_camframe,Hook_Y_in_camframe,Hook_Z_in_camframe,Tip_X_in_camframe,Tip_Y_in_camframe,Tip_Z_in_camframe,Lowpoint_X_in_camframe,Lowpoint_Y_in_camframe,Lowpoint_Z_in_camframe,Hook_X_in_workframe,Hook_Y_in_workframe,Hook_Z_in_workframe,Tip_X_in_workframe,Tip_Y_in_workframe,Tip_Z_in_workframe,Lowpoint_X_in_workframe,Lowpoint_Y_in_workframe,Lowpoint_Z_in_workframe,Hook_X_in_worldframe,Hook_Y_in_worldframe,Hook_Z_in_worldframe,Tip_X_in_worldframe,Tip_Y_in_worldframe,Tip_Z_in_worldframe,Lowpoint_X_in_worldframe,Lowpoint_Y_in_worldframe,Lowpoint_Z_in_worldframe,TFC_X_in_workframe,TFC_Y_in_workframe,TFC_Z_in_workframe,TFC_X_in_worldframe,TFC_Y_in_worldframe,TFC_Z_in_worldframe,Path_Points_Count
1,-25.05676572827904,3.282424191342812,219.74776838939647,-14.843263496828198,7.664245094748658,205.27847474124914,-20.75873976325682,15.345881955362074,211.55419761232844,43.404240464434395,-536.7190659237315,360.75143600876817,53.617860561588486,-532.3371232438565,346.28201010123547,47.70221620487172,-524.6555603903927,352.557807224021,-496.5960760231403,834.3761534555022,745.536694381794,-486.28846945442723,820.0934097887276,740.7792874082917,-492.27546344438116,826.5058266803187,733.2678351888941,218.4633990331784,-439.9994020244982,60.00138846287726,-319.6001915661388,537.3585926540125,641.12689431701,5,53.601354659802894,-532.3482551670091,345.9877311476228,52.57076577239377,-530.1877512041401,348.2539339802756,51.281898446375294,-527.9277152947008,349.4580344691309,49.86736002159756,-525.6950290369684,350.6972738534498,47.705721507650935,-524.6463221470123,352.6793954421743
2,-26.426799381736505,3.753873617013103,221.27668268073467,-15.135282788281582,9.665314688519445,209.5974612789544,-22.124594353451442,16.54326919773066,216.3383879590505,80.0058910259703,-536.2473448998553,362.28107345636374,91.29747212142956,-530.3357706908118,350.60170557363,84.30799757600045,-523.4579024677181,357.3427206520252,-460.00859380375647,836.1942373030333,744.9912520197304,-448.64884120588164,824.7453867144137,738.7681068190699,-455.7105436232519,831.5955339648131,732.0744778699436,256.43509188622596,-439.9991204922672,60.00208315113368,-281.62975788014495,537.6473471102358,641.0120688769978,5,91.32893219694836,-530.3572652460698,350.8509731264642,89.97249896134082,-528.3173355283657,352.7995573755488,88.36523804736578,-526.2360852464681,354.8227750567384,86.61919875592815,-524.2644485374826,355.6180001225834,84.33437144547611,-523.509408571763,357.17846088899404
3,-28.179351250474078,3.3530335790214973,222.43491528159709,-17.821836208915464,8.586568065461405,209.67905671237662,-24.240583187915654,15.998617064791649,216.29225766628994,120.225028501292,-536.6479348348437,363.44003488531155,130.58262881887066,-531.4142784276936,350.6840408042923,124.16371435101894,-524.0023088086665,357.2973230489861,-419.7981800181678,837.648369504973,745.2980919367564,-409.3621493732487,825.0999542117327,739.7297468593113,-415.8540617279609,831.8394934830294,732.497396315047,298.4067704598268,-439.99886214648546,60.00277417414868,-239.65947037155775,537.9664412402597,640.885198572167,5,130.59669277436473,-531.4473888837385,350.49778258704583,129.4574114900231,-529.3750891749596,352.2305714345979,127.96245863892409,-527.2067928466719,354.0373408833604,126.38885613725921,-524.9802650859413,355.29788691427393,124.15619584534085,-523.964087396954,357.28948912528443
4,-28.974228557049532,3.8858847878389597,223.59806359730297,-17.9183342871638,11.586859701731766,211.7837681905827,-25.152732889045808,17.580964249124854,218.48041672395038,155.88181571704018,-536.1148427010464,364.6038981157926,166.93775290025582,-528.4137394723731,352.78945661965787,159.70320412067946,-522.4197229283363,359.486197576442,-384.1529876159561,839.095092042742,744.6854023508992,-373.03358098220804,827.5521637702225,736.6707288268321,-380.3371923921094,834.3350817544421,730.860376167315,334.8584327395802,-439.99862870854065,60.003460285616626,-203.20901687987734,538.2436550217747,640.7750069396882,5,166.96923321889318,-528.4464304830377,352.69576676188456,165.5065336053891,-526.6112573063674,355.4501784197639,163.74731759001003,-524.808103981406,356.28973103609627,162.01666008761896,-522.9951893533861,357.7969267741078,159.68031722030196,-522.3943362594887,359.44368659522405
5,-28.42715516338762,3.4476624142531436,222.70568528881282,-23.534526071409466,10.125373720252362,208.24246931825252,-26.36858774863171,17.28724940424227,214.82015982338424,196.88056079262583,-536.5528290002678,363.7122186176795,201.77327740768442,-529.8750622449874,349.2489348054467,198.93905226534645,-522.713222748698,355.8266606946571,-343.1475192523569,838.504248147364,744.9782510384393,-338.1680263113611,824.2421137356732,737.9418857833911,-341.07430175887146,830.9673271615541,730.9479277706434,375.31005953363115,-439.99842285264054,60.00414155200494,-162.75873074827336,538.5512070317673,640.6527748724842,5,201.77211835381252,-529.88076964132,349.1383237135634,201.35894127787623,-527.9226711539782,350.81350334062665,200.48856541321328,-526.5632749999888,348.0397161905616,200.07954196458547,-524.5170797478112,351.39924233276497,198.94102694113536,-522.706197070414,356.17117622761066
6,-27.918623026679438,3.0103395255813377,226.04991066295304,-15.472615515074903,14.397502438987763,217.83947460742894,-23.613148833811966,19.094299257240728,222.10384671600062,234.84068126678505,-536.9899314958277,367.05714779960294,247.28664242483842,-525.6026275875787,358.84654291469366,239.14600526997566,-520.9059275794133,363.11102044031236,-305.2122975302802,842.1256527394373,745.3806683127572,-292.7416795007664,834.2840154123516,733.7628263268441,-300.9289915077634,838.5975750015654,729.1939995281823,412.7616454528628,-439.99823636353165,60.00482126640366,-125.3083864166044,538.8359987176249,640.539613252671,5,247.31874075221288,-525.6236861687978,358.7099483500109,245.48581110382509,-524.136603170499,358.8886428588526,243.53030983764387,-522.5973225406232,360.4426644953456,241.6138338704722,-521.2133085093147,361.3207221485284,239.13693322224168,-520.8943718052554,363.00348726967314
7,-25.168147979256407,2.818178551248913,224.54260878986744,-15.254350091772325,8.883133170983127,211.80953056011074,-21.34622757741344,15.848308301544414,219.05480288617773,276.54275985379473,-537.1818519244677,365.550527009044,286.45662751265854,-531.1167853883592,352.81731255554837,280.3645848068929,-524.1516831000949,360.06266346021454,-263.4997014723946,840.93127316845,745.4106991301359,-253.5102174122661,828.4221215935014,739.0130683666564,-259.6785724548613,835.7853377250705,732.241580254977,451.71318581327847,-439.9980575056752,60.00550380518085,-86.35813713899704,539.1321716991,640.4219339668704,5,286.4407108063027,-531.1109447246143,353.1726923831144,285.3920966619898,-529.2381273478234,353.8438988057397,283.95695459192734,-527.0644551796896,356.4357020853426,282.60052659764983,-524.9831839558203,357.8024268217815,280.3522651588203,-524.1830088881884,359.9998142382657
8,-27.307594798874288,3.1180199330736604,227.34169204749574,-16.491850976493907,12.21417005383921,216.3445491831224,-23.779069816258307,17.61623452272037,223.0865696189611,314.3548256613154,-536.8818194506875,368.3503675830527,325.1705808404821,-527.7855490895397,357.35307275984513,317.8832232774764,-522.383570074732,364.09518925190497,-225.7108050732418,844.0242428993381,745.0636104518346,-214.8421508439992,833.3297048667998,735.6744345483776,-222.19701627729177,840.1434433065979,730.4571918442275,491.6646810748507,-439.9978704971231,60.00619327274242,-46.40796603667834,539.4359374597353,640.3012298344476,5,325.1877623294999,-527.8248662929066,357.34740598480573,323.7933508417366,-526.1550314425285,360.6119993429654,322.00324612354393,-524.4319025732308,361.42099131063674,320.1997495557326,-522.7544653692086,362.2381459097024,317.885607974844,-522.3427734691602,364.4833064152423
9,-30.29284570620651,2.84805333320875,226.87230737756323,-18.04685363181152,10.63079904118127,216.8079025228674,-25.417771468283856,16.415153949607756,222.199685680674,354.3411115572103,-537.1515856825669,367.8817635473105,366.5871180862829,-529.3687035627579,357.817185466808,359.2160735519521,-523.5844348393584,363.20906657086556,-185.72146784372256,843.8526788733873,745.2014569102763,-173.4253938109137,834.0700456324811,737.1432717564132,-180.85505642170966,839.5424684162242,731.5118226138585,534.6361504903003,-439.997660035594,60.00689207385173,-3.4379205844888467,539.7626226350699,640.171391216964,5,366.55280804980896,-529.3895472719541,357.6805778888412,365.1439724638805,-527.701421913821,359.5437521509241,363.30523495497255,-525.7201117403241,360.88649472827205,361.61285372217856,-523.9703770460939,362.83459431737197,359.20086672070227,-523.5474108798815,363.73026335161114
10,-28.46157487213897,1.8571548339876294,228.0040828752308,-37.248109950989935,12.435642800017677,225.6767433366762,-26.99932058944684,16.161045973877158,222.0934281618045,393.64390386117327,-538.1422057650359,369.01426227760595,384.857270730005,-527.5638235916468,366.68703743515664,395.1060513027711,-523.838304695256,363.10357739057514,-146.42528453749566,845.2593130114495,746.1002878356857,-155.2280228651835,843.1188175984969,735.4958457009751,-144.96466162073423,839.7032103031158,731.6548168547904,572.107612824106,-439.99742254441446,60.00759856455771,34.032299142304495,540.0475930894413,640.0581192828691,5,384.8864120544176,-527.5671089731577,366.46034370088904,387.27408579010864,-526.187783993465,366.14628525327765,389.7609710157061,-524.9797768742071,365.10007122885094,392.3216845211656,-523.9521229259483,363.3485807470277,395.1408611759603,-523.8579208574733,362.99050656037156
