Index,Hook_X,Hook_Y,Hook_Z,Tip_X,Tip_Y,Tip_Z,Lowpoint_X,Lowpoint_Y,Lowpoint_Z
1,24.78981456066824,-73.1622614371085,217.8300471079108,39.11683835081229,-63.31634929683141,203.82063340726842,30.757543999791032,-56.497074061614974,215.08117598061688
2,10.27127530342184,-85.78149220832252,253.48091316590285,27.593252772948016,-70.66823464991131,236.00400403217606,16.5051878907295,-64.87191297732524,248.7495209676168
3,11.44163526245732,-86.3176287556365,255.23895092599463,27.459121126823035,-70.6089983360732,233.9757001790853,17.24666223231506,-64.5298469026717,248.60851009959623
4,8.942205394422036,-88.43629002040933,256.0913041196321,26.27472399730102,-70.47572525254142,240.77804176269206,15.027943383577144,-65.65470716993318,253.08447805356798
5,3.611758987359847,-104.24654508571042,298.0086414771284,24.180370783429648,-83.79405939592579,284.07815118630975,12.248478420964029,-76.27231172535157,295.7077021531579
6,-15.072554586176029,-92.44008004537406,262.97836200607867,3.1270521971586502,-73.61508401979957,248.1791192584985,-7.723803071034351,-66.97729627438707,257.9252321208219
7,9.03622653666284,-74.6277471619153,221.96527082727573,23.450438033260905,-60.35373607961557,205.20062158575047,14.682131300736442,-55.519718040941136,217.3383609613739
8,-0.6901495534705727,-90.62685357535898,263.5320729929953,16.259759221277672,-71.09607613445142,248.04802771007087,4.986011610957634,-66.69679089655611,259.0804886010162
9,14.413958295916961,-82.01987330645305,241.86062014035585,32.162007440827715,-69.27199558286814,231.57027413097495,22.02541737013456,-61.70541939681446,242.56390385261204
10,14.805578059670374,-82.53784618820309,244.45097395152567,33.897624109238166,-73.87117018473008,234.91827739914814,23.282275925630255,-63.0975127806444,241.89419307874286
11,4.5720824611165245,-93.32338098243264,278.98789716756977,34.090578862933214,-109.71738818532586,354.87436331729003,12.75348819558709,-71.8567986784202,282.00878379348114
12,18.629230036297706,-82.80016517273604,244.7356773985035,35.1277473382942,-65.941489490453,228.2734008188679,24.489744860192157,-61.50043306170792,240.45600071685635
13,8.581848673997019,-82.51968141444453,243.25871123873608,24.953238317137668,-66.75194992623128,228.8521509225048,13.947689169080911,-60.7186800120045,237.75373259976783
14,4.586140583010069,-90.39461047918981,263.7053727342434,24.24227646153212,-73.84069662204753,247.09629548184668,11.890977262619787,-66.77157300719553,257.4366078986769
15,6.827609973452057,-80.39466143289827,229.05727436172836,21.200924699351642,-62.04546173197688,223.05718681571523,9.541584076111498,-57.83457263051271,224.7799184149268
16,18.862017003641284,-92.19224469550657,269.78078218103155,36.47579436361808,-73.25961603321038,251.76593502790897,24.800503420063446,-68.59352316793736,264.82357915838196
17,4.799518443705307,-86.70037062919837,256.2043098079841,22.14807655880586,-70.10793325903713,240.72768385610993,9.683973517031232,-65.22283400799824,252.42957173013104
18,-1.8766852225274568,-75.66524795720795,228.9768079497885,13.550765162668679,-62.541011265389166,213.0627928147386,3.678140857701214,-56.67236689531483,223.3450552993891
19,9.345624820189293,-89.54375623913144,268.1928168832188,27.557905620307395,-74.90980572837452,253.8695839127807,14.36168615511477,-68.35308514245308,266.2482574478642
20,6.997322402630976,-82.55019867900246,248.69680832907838,22.265011846569706,-68.212114776516,234.71417132490572,11.859085664028347,-62.323394093618404,245.8379720502145
21,16.268110223980276,-78.01668063836487,235.8148957674973,31.526135764417333,-67.49242698313647,222.9088888945104,21.459167194010675,-59.66672616566742,232.35341536674838
