Index,Hook_X,Hook_Y,Hook_Z,Tip_X,Tip_Y,Tip_Z,Lowpoint_X,Lowpoint_Y,Lowpoint_Z
1,24.6006343893851,-72.14027315894288,215.14694523308694,38.87700777845262,-62.60867534546848,201.92221827958164,30.64975302467292,-55.86050082355828,213.17649486958894
2,10.35406119241661,-84.54296934023881,253.8981320187292,27.803973541692972,-69.45843986939987,236.77552535982477,16.712840000426752,-63.72178713097276,249.83795186364415
3,10.800774692423893,-94.81659062090415,278.1176057640756,28.062211551695384,-76.96912736489364,252.84078433080387,16.855340990533012,-70.14423589337123,267.6466291579112
4,2.9845414709072005,-90.27305716628497,263.92657427378987,21.11219898499013,-72.45267148696743,249.85440052544533,9.350883229402175,-67.83578429193685,264.08931914281726
5,6.5532029787607655,-97.92103257260739,279.66875252287787,26.247798170147252,-79.62653495154822,269.1021288598085,14.699188197028253,-71.27237633679907,276.38452096565607
6,6.348514641691271,-87.74534896429327,256.98497366709285,22.678021842579724,-70.11925470494134,238.85439167290235,13.799467930233378,-64.50861645742305,253.87188026586338
7,9.918949515253468,-81.52155972692869,244.2234181235536,25.819508728831938,-65.87717777968115,226.5616351943002,16.28638391235618,-60.94743273425001,240.9915290930312
8,9.4309037758015,-86.50759443155188,248.5986643370273,25.545631312783602,-68.56024230531524,236.3332302011325,14.895173482437917,-64.52769053657605,247.2150648174636
9,7.017897049890626,-97.37295679769808,283.0493581626202,27.91731003013681,-77.86111619474687,267.2401343407774,15.299115174202328,-72.06752720718511,277.9085738138891
10,8.274593463514597,-83.55728845331483,247.45181315113314,25.760629716714813,-68.5209123011057,231.37004782701194,15.338533443514278,-60.335803363351445,240.35945504432632
11,12.925799663772839,-83.54578287356146,248.57893031153407,31.99058367206606,-74.10095444747311,236.842237744278,21.25041379021333,-63.62181677808351,245.23773641449634
12,9.763783737284083,-92.49359715575171,269.63870071349425,28.352393403780177,-74.38922158505594,253.5968814285973,16.35452911147632,-69.62623238197895,267.2514981841938
13,9.951497333957645,-80.56159654367708,239.5077282169921,26.899476506745977,-67.75085404006201,232.6064936390406,15.808395640697693,-61.74350506456143,242.2972400661307
14,8.913281078558617,-77.58914132064254,228.85943132188387,26.477188153937412,-65.92595022166157,221.21303382922378,15.160854669451911,-57.666786491812815,225.08418434758235
15,12.814866535205347,-99.4962603396751,281.70917966207975,28.763612443196802,-70.93276775667204,256.2322411620302,15.376077219767863,-68.44500457142044,265.5258565595243
16,12.026180833726956,-84.85056808081475,251.6996828960309,29.1119969813328,-69.15146947997954,240.26605041259361,17.865128162826686,-64.19671299937009,250.91001112260454
17,1.7444613148804076,-85.88605266215102,253.5575526627327,18.76650285994166,-68.75027683110585,236.2528913858185,6.590078491396461,-63.99623934317792,247.627140022544
18,13.404201367546982,-77.31186439470433,232.92065333725012,28.943477513064515,-64.69263532060278,218.9023828255436,19.10112434440489,-58.49900479414969,229.21388003558693
19,10.021678796573523,-93.31258275782658,274.0150082037433,26.849422151900942,-73.49927053750783,248.88911695213585,15.275613408602426,-67.24178076016781,259.17885310104435
20,2.2148163328867683,-85.96968626866905,262.1467585306756,20.347933570638915,-72.42370730261636,250.5049727745628,7.300758578724406,-65.5869112383119,261.3217874461201
21,9.439128082546183,-76.77426099145886,230.4541173316809,23.91596763966541,-64.83690881118551,220.75406987409139,13.77878023076492,-57.74335183530311,226.77607854671732
