Time (s),UV Hook,UV Tip,UV Lowpoint
1739181237.9690292,"[140.12533569335938, 262.1144104003906]","[242.3833770751953, 294.2595520019531]","[289.2749328613281, 373.4667663574219]"
1739181237.9694536,"[140.12533569335938, 262.1144104003906]","[242.3833770751953, 294.2595520019531]","[289.2749328613281, 373.4667663574219]"
1739181237.9700966,"[140.12533569335938, 262.1144104003906]","[242.3833770751953, 294.2595520019531]","[289.2749328613281, 373.4667663574219]"
1739181237.9710257,"[140.12533569335938, 262.1144104003906]","[242.3833770751953, 294.2595520019531]","[289.2749328613281, 373.4667663574219]"
1739181237.9720097,"[140.12533569335938, 262.1144104003906]","[242.3833770751953, 294.2595520019531]","[289.2749328613281, 373.4667663574219]"
1739181237.9730284,"[140.12533569335938, 262.1144104003906]","[242.3833770751953, 294.2595520019531]","[289.2749328613281, 373.4667663574219]"
1739181237.9740224,"[140.12533569335938, 262.1144104003906]","[242.3833770751953, 294.2595520019531]","[289.2749328613281, 373.4667663574219]"
1739181237.9750228,"[140.12533569335938, 262.1144104003906]","[242.3833770751953, 294.2595520019531]","[289.2749328613281, 373.4667663574219]"
1739181237.9760346,"[140.12533569335938, 262.1144104003906]","[242.3833770751953, 294.2595520019531]","[289.2749328613281, 373.4667663574219]"
1739181237.9770496,"[140.12533569335938, 262.1144104003906]","[242.3833770751953, 294.2595520019531]","[289.2749328613281, 373.4667663574219]"
1739181237.9781168,"[140.12533569335938, 262.1144104003906]","[242.3833770751953, 294.2595520019531]","[289.2749328613281, 373.4667663574219]"
1739181237.9790711,"[140.12533569335938, 262.1144104003906]","[242.3833770751953, 294.2595520019531]","[289.2749328613281, 373.4667663574219]"
1739181237.980076,"[140.12533569335938, 262.1144104003906]","[242.3833770751953, 294.2595520019531]","[289.2749328613281, 373.4667663574219]"
1739181237.9810338,"[140.12533569335938, 262.1144104003906]","[242.3833770751953, 294.2595520019531]","[289.2749328613281, 373.4667663574219]"
1739181237.9821107,"[140.12533569335938, 262.1144104003906]","[242.3833770751953, 294.2595520019531]","[289.2749328613281, 373.4667663574219]"
1739181237.98308,"[140.12533569335938, 262.1144104003906]","[242.3833770751953, 294.2595520019531]","[289.2749328613281, 373.4667663574219]"
1739181237.983997,"[140.12533569335938, 262.1144104003906]","[242.3833770751953, 294.2595520019531]","[289.2749328613281, 373.4667663574219]"
