x,y,z,roll,pitch,yaw
826.108352692569,-502.58506520864205,337.46329712360136,35.474951563109784,18.35938243824055,65.89635585753221
819.3421980443882,-497.5955343304304,342.7772504500517,67.46579688080205,29.099283547312506,78.6796305467674
818.8989321383272,-496.8001067463907,344.02452898704723,72.48613187141696,20.87542347879577,83.66320938934226
818.1591364238989,-495.7509285060354,346.54933637908255,3.034680495782331,2.735296103555828,47.03991539871897
817.2141906172378,-494.87065262113015,346.61680625511053,2.3349950574830656,2.286685901573217,44.47258427541219
816.2687660386077,-493.90906938204114,346.67077432509825,2.5652249981572433,2.3050915802051564,46.97506552190956
815.3231780693134,-493.02750212541594,346.7277405859462,48.81702203271163,26.740390355841658,68.63709119562922
814.3822327003593,-491.95995500919173,348.02194864492606,52.906597625949445,16.079679012661007,78.28243944582371
813.4337692760182,-491.3709700804826,349.3557207057539,5.228801061972434,0.22939505393384693,86.49158520947368
812.1634633077826,-491.2955304388745,349.4720653838757,5.251215295955415,0.2312637642317245,86.4855520043758
810.892659592731,-491.2199203101442,349.5889583736862,-90.36072073458767,43.028396489718595,-0.5593435947519255
